,patch_number,VegetationIndex,Patch_Area,VI_Area,Pure_GaborArea,AreaSum,Unknown_Area,class,Normalized_VI_Area,Normalized_Pure_GaborArea,Normalized_Unknown_Area
622,5888_6144_4608_4864,MSAVI,65536,43220,1518.0,44738.0,20798.0,best,0.65948486328125,0.023162841796875,0.317352294921875
623,5888_6144_4864_5120,MSAVI,65536,39372,3833.0,43205.0,22331.0,best,0.60076904296875,0.0584869384765625,0.3407440185546875
624,5888_6144_5120_5376,MSAVI,65536,46116,1315.0,47431.0,18105.0,best,0.70367431640625,0.0200653076171875,0.2762603759765625
625,5888_6144_5376_5632,MSAVI,65536,43237,9669.0,52906.0,12630.0,best,0.6597442626953125,0.1475372314453125,0.192718505859375
626,5888_6144_5632_5888,MSAVI,65536,38797,2652.0,41449.0,24087.0,best,0.5919952392578125,0.04046630859375,0.3675384521484375
627,5888_6144_5888_6144,MSAVI,65536,36698,8528.0,45226.0,20310.0,best,0.559967041015625,0.130126953125,0.309906005859375
628,5888_6144_6144_6400,MSAVI,65536,37202,2822.0,40024.0,25512.0,best,0.567657470703125,0.043060302734375,0.3892822265625
629,5888_6144_6400_6656,MSAVI,65536,1067,40722.0,41789.0,23747.0,best,0.0162811279296875,0.621368408203125,0.3623504638671875
630,5888_6144_6656_6912,MSAVI,65536,9622,54851.0,64473.0,1063.0,best,0.146820068359375,0.8369598388671875,0.0162200927734375
631,5888_6144_6912_7168,MSAVI,65536,39559,12255.0,51814.0,13722.0,best,0.6036224365234375,0.1869964599609375,0.209381103515625
632,5888_6144_7168_7424,MSAVI,65536,37850,9032.0,46882.0,18654.0,best,0.577545166015625,0.1378173828125,0.284637451171875
633,5888_6144_7424_7680,MSAVI,65536,39620,5744.0,45364.0,20172.0,best,0.60455322265625,0.087646484375,0.30780029296875
634,5888_6144_7680_7936,MSAVI,65536,36040,4608.0,40648.0,24888.0,best,0.5499267578125,0.0703125,0.3797607421875
635,5888_6144_7936_8192,MSAVI,65536,35881,8921.0,44802.0,20734.0,best,0.5475006103515625,0.1361236572265625,0.316375732421875
636,5888_6144_8192_8448,MSAVI,65536,46360,4342.0,50702.0,14834.0,best,0.7073974609375,0.066253662109375,0.226348876953125
637,5888_6144_8448_8704,MSAVI,65536,39769,6220.0,45989.0,19547.0,best,0.6068267822265625,0.09490966796875,0.2982635498046875
638,6144_6400_512_768,MSAVI,65536,37648,2716.0,40364.0,25172.0,best,0.574462890625,0.04144287109375,0.38409423828125
639,6144_6400_768_1024,MSAVI,65536,36940,4987.0,41927.0,23609.0,best,0.56365966796875,0.0760955810546875,0.3602447509765625
640,6144_6400_1024_1280,MSAVI,65536,41078,5393.0,46471.0,19065.0,best,0.626800537109375,0.0822906494140625,0.2909088134765625
641,6144_6400_1280_1536,MSAVI,65536,42602,3476.0,46078.0,19458.0,best,0.650054931640625,0.05303955078125,0.296905517578125
642,6144_6400_1536_1792,MSAVI,65536,39096,5108.0,44204.0,21332.0,best,0.5965576171875,0.07794189453125,0.32550048828125
643,6144_6400_1792_2048,MSAVI,65536,37118,2855.0,39973.0,25563.0,best,0.566375732421875,0.0435638427734375,0.3900604248046875
644,6144_6400_2048_2304,MSAVI,65536,41279,4217.0,45496.0,20040.0,best,0.6298675537109375,0.0643463134765625,0.3057861328125
645,6144_6400_2304_2560,MSAVI,65536,40595,3543.0,44138.0,21398.0,best,0.6194305419921875,0.0540618896484375,0.326507568359375
646,6144_6400_2560_2816,MSAVI,65536,37797,1889.0,39686.0,25850.0,best,0.5767364501953125,0.0288238525390625,0.394439697265625
647,6144_6400_2816_3072,MSAVI,65536,40665,2963.0,43628.0,21908.0,best,0.6204986572265625,0.0452117919921875,0.33428955078125
648,6144_6400_3072_3328,MSAVI,65536,39408,2515.0,41923.0,23613.0,best,0.601318359375,0.0383758544921875,0.3603057861328125
649,6144_6400_3328_3584,MSAVI,65536,40089,4503.0,44592.0,20944.0,best,0.6117095947265625,0.0687103271484375,0.319580078125
650,6144_6400_3584_3840,MSAVI,65536,45219,3266.0,48485.0,17051.0,best,0.6899871826171875,0.049835205078125,0.2601776123046875
651,6144_6400_3840_4096,MSAVI,65536,47018,2561.0,49579.0,15957.0,best,0.717437744140625,0.0390777587890625,0.2434844970703125
652,6144_6400_4096_4352,MSAVI,65536,41330,6414.0,47744.0,17792.0,best,0.630645751953125,0.097869873046875,0.271484375
653,6144_6400_4352_4608,MSAVI,65536,37874,1979.0,39853.0,25683.0,best,0.577911376953125,0.0301971435546875,0.3918914794921875
654,6144_6400_4608_4864,MSAVI,65536,41634,1028.0,42662.0,22874.0,best,0.635284423828125,0.01568603515625,0.349029541015625
655,6144_6400_4864_5120,MSAVI,65536,44481,1341.0,45822.0,19714.0,best,0.6787261962890625,0.0204620361328125,0.300811767578125
656,6144_6400_5120_5376,MSAVI,65536,47658,483.0,48141.0,17395.0,best,0.727203369140625,0.0073699951171875,0.2654266357421875
657,6144_6400_5376_5632,MSAVI,65536,42287,1751.0,44038.0,21498.0,best,0.6452484130859375,0.0267181396484375,0.328033447265625
658,6144_6400_5632_5888,MSAVI,65536,41573,1077.0,42650.0,22886.0,best,0.6343536376953125,0.0164337158203125,0.349212646484375
659,6144_6400_5888_6144,MSAVI,65536,39510,2750.0,42260.0,23276.0,best,0.602874755859375,0.041961669921875,0.35516357421875
660,6144_6400_6144_6400,MSAVI,65536,38161,6476.0,44637.0,20899.0,best,0.5822906494140625,0.09881591796875,0.3188934326171875
661,6144_6400_6400_6656,MSAVI,65536,10331,52992.0,63323.0,2213.0,best,0.1576385498046875,0.80859375,0.0337677001953125
662,6144_6400_6656_6912,MSAVI,65536,28787,8715.0,37502.0,28034.0,best,0.4392547607421875,0.1329803466796875,0.427764892578125
663,6144_6400_6912_7168,MSAVI,65536,40102,8057.0,48159.0,17377.0,best,0.611907958984375,0.1229400634765625,0.2651519775390625
664,6144_6400_7168_7424,MSAVI,65536,40573,10877.0,51450.0,14086.0,best,0.6190948486328125,0.1659698486328125,0.214935302734375
665,6144_6400_7424_7680,MSAVI,65536,40787,5888.0,46675.0,18861.0,best,0.6223602294921875,0.08984375,0.2877960205078125
666,6144_6400_7680_7936,MSAVI,65536,38537,1906.0,40443.0,25093.0,best,0.5880279541015625,0.029083251953125,0.3828887939453125
667,6144_6400_7936_8192,MSAVI,65536,38780,3755.0,42535.0,23001.0,best,0.59173583984375,0.0572967529296875,0.3509674072265625
668,6144_6400_8192_8448,MSAVI,65536,41253,7051.0,48304.0,17232.0,best,0.6294708251953125,0.1075897216796875,0.262939453125
669,6144_6400_8448_8704,MSAVI,65536,42689,1521.0,44210.0,21326.0,best,0.6513824462890625,0.0232086181640625,0.325408935546875
670,6400_6656_256_512,MSAVI,65536,40207,1045.0,41252.0,24284.0,best,0.6135101318359375,0.0159454345703125,0.37054443359375
671,6400_6656_512_768,MSAVI,65536,35763,4898.0,40661.0,24875.0,best,0.5457000732421875,0.074737548828125,0.3795623779296875
672,6400_6656_768_1024,MSAVI,65536,39790,5240.0,45030.0,20506.0,best,0.607147216796875,0.0799560546875,0.312896728515625
673,6400_6656_1024_1280,MSAVI,65536,43023,3702.0,46725.0,18811.0,best,0.6564788818359375,0.056488037109375,0.2870330810546875
674,6400_6656_1280_1536,MSAVI,65536,42721,7198.0,49919.0,15617.0,best,0.6518707275390625,0.109832763671875,0.2382965087890625
675,6400_6656_1536_1792,MSAVI,65536,36436,1922.0,38358.0,27178.0,best,0.55596923828125,0.029327392578125,0.414703369140625
676,6400_6656_1792_2048,MSAVI,65536,37214,3063.0,40277.0,25259.0,best,0.567840576171875,0.0467376708984375,0.3854217529296875
677,6400_6656_2048_2304,MSAVI,65536,40160,2898.0,43058.0,22478.0,best,0.61279296875,0.044219970703125,0.342987060546875
678,6400_6656_2304_2560,MSAVI,65536,42913,1561.0,44474.0,21062.0,best,0.6548004150390625,0.0238189697265625,0.321380615234375
679,6400_6656_2560_2816,MSAVI,65536,41477,4964.0,46441.0,19095.0,best,0.6328887939453125,0.07574462890625,0.2913665771484375
680,6400_6656_2816_3072,MSAVI,65536,43798,5950.0,49748.0,15788.0,best,0.668304443359375,0.090789794921875,0.24090576171875
681,6400_6656_3072_3328,MSAVI,65536,39918,3224.0,43142.0,22394.0,best,0.609100341796875,0.0491943359375,0.341705322265625
682,6400_6656_3328_3584,MSAVI,65536,35493,4448.0,39941.0,25595.0,best,0.5415802001953125,0.06787109375,0.3905487060546875
683,6400_6656_3584_3840,MSAVI,65536,37510,2055.0,39565.0,25971.0,best,0.572357177734375,0.0313568115234375,0.3962860107421875
684,6400_6656_3840_4096,MSAVI,65536,43759,3383.0,47142.0,18394.0,best,0.6677093505859375,0.0516204833984375,0.280670166015625
685,6400_6656_4096_4352,MSAVI,65536,43152,6015.0,49167.0,16369.0,best,0.658447265625,0.0917816162109375,0.2497711181640625
686,6400_6656_4352_4608,MSAVI,65536,37678,4939.0,42617.0,22919.0,best,0.574920654296875,0.0753631591796875,0.3497161865234375
687,6400_6656_4608_4864,MSAVI,65536,38710,1701.0,40411.0,25125.0,best,0.590667724609375,0.0259552001953125,0.3833770751953125
688,6400_6656_4864_5120,MSAVI,65536,44641,7545.0,52186.0,13350.0,best,0.6811676025390625,0.1151275634765625,0.203704833984375
689,6400_6656_5120_5376,MSAVI,65536,43944,3277.0,47221.0,18315.0,best,0.6705322265625,0.0500030517578125,0.2794647216796875
690,6400_6656_5376_5632,MSAVI,65536,42375,748.0,43123.0,22413.0,best,0.6465911865234375,0.01141357421875,0.3419952392578125
691,6400_6656_5632_5888,MSAVI,65536,38682,2764.0,41446.0,24090.0,best,0.590240478515625,0.04217529296875,0.367584228515625
692,6400_6656_5888_6144,MSAVI,65536,41614,5649.0,47263.0,18273.0,best,0.634979248046875,0.0861968994140625,0.2788238525390625
693,6400_6656_6144_6400,MSAVI,65536,39672,4202.0,43874.0,21662.0,best,0.6053466796875,0.064117431640625,0.330535888671875
694,6400_6656_6400_6656,MSAVI,65536,33194,4225.0,37419.0,28117.0,best,0.506500244140625,0.0644683837890625,0.4290313720703125
695,6400_6656_6656_6912,MSAVI,65536,13137,46010.0,59147.0,6389.0,best,0.2004547119140625,0.702056884765625,0.0974884033203125
696,6400_6656_6912_7168,MSAVI,65536,35992,4129.0,40121.0,25415.0,best,0.5491943359375,0.0630035400390625,0.3878021240234375
697,6400_6656_7168_7424,MSAVI,65536,38239,7720.0,45959.0,19577.0,best,0.5834808349609375,0.1177978515625,0.2987213134765625
698,6400_6656_7424_7680,MSAVI,65536,35884,2567.0,38451.0,27085.0,best,0.54754638671875,0.0391693115234375,0.4132843017578125
699,6400_6656_7680_7936,MSAVI,65536,39693,2226.0,41919.0,23617.0,best,0.6056671142578125,0.033966064453125,0.3603668212890625
700,6400_6656_7936_8192,MSAVI,65536,42029,9266.0,51295.0,14241.0,best,0.6413116455078125,0.141387939453125,0.2173004150390625
701,6400_6656_8192_8448,MSAVI,65536,39815,3590.0,43405.0,22131.0,best,0.6075286865234375,0.054779052734375,0.3376922607421875
702,6400_6656_8448_8704,MSAVI,65536,42118,7587.0,49705.0,15831.0,best,0.642669677734375,0.1157684326171875,0.2415618896484375
703,6656_6912_256_512,MSAVI,65536,37626,3089.0,40715.0,24821.0,best,0.574127197265625,0.0471343994140625,0.3787384033203125
704,6656_6912_512_768,MSAVI,65536,37364,2770.0,40134.0,25402.0,best,0.57012939453125,0.042266845703125,0.387603759765625
705,6656_6912_768_1024,MSAVI,65536,41256,4176.0,45432.0,20104.0,best,0.6295166015625,0.063720703125,0.3067626953125
706,6656_6912_1024_1280,MSAVI,65536,42049,2125.0,44174.0,21362.0,best,0.6416168212890625,0.0324249267578125,0.325958251953125
707,6656_6912_1280_1536,MSAVI,65536,41157,2711.0,43868.0,21668.0,best,0.6280059814453125,0.0413665771484375,0.33062744140625
708,6656_6912_1536_1792,MSAVI,65536,41076,2563.0,43639.0,21897.0,best,0.62677001953125,0.0391082763671875,0.3341217041015625
709,6656_6912_1792_2048,MSAVI,65536,40870,4278.0,45148.0,20388.0,best,0.623626708984375,0.065277099609375,0.31109619140625
710,6656_6912_2048_2304,MSAVI,65536,42025,2892.0,44917.0,20619.0,best,0.6412506103515625,0.04412841796875,0.3146209716796875
711,6656_6912_2304_2560,MSAVI,65536,54157,2661.0,56818.0,8718.0,best,0.8263702392578125,0.0406036376953125,0.133026123046875
712,6656_6912_2560_2816,MSAVI,65536,35890,5692.0,41582.0,23954.0,best,0.547637939453125,0.08685302734375,0.365509033203125
713,6656_6912_2816_3072,MSAVI,65536,37113,7766.0,44879.0,20657.0,best,0.5662994384765625,0.118499755859375,0.3152008056640625
714,6656_6912_3072_3328,MSAVI,65536,39070,4801.0,43871.0,21665.0,best,0.596160888671875,0.0732574462890625,0.3305816650390625
715,6656_6912_3328_3584,MSAVI,65536,38896,4178.0,43074.0,22462.0,best,0.593505859375,0.063751220703125,0.342742919921875
716,6656_6912_3584_3840,MSAVI,65536,36877,2539.0,39416.0,26120.0,best,0.5626983642578125,0.0387420654296875,0.3985595703125
717,6656_6912_3840_4096,MSAVI,65536,40383,7021.0,47404.0,18132.0,best,0.6161956787109375,0.1071319580078125,0.27667236328125
718,6656_6912_4096_4352,MSAVI,65536,41966,4081.0,46047.0,19489.0,best,0.640350341796875,0.0622711181640625,0.2973785400390625
719,6656_6912_4352_4608,MSAVI,65536,40798,1578.0,42376.0,23160.0,best,0.622528076171875,0.024078369140625,0.3533935546875
720,6656_6912_4608_4864,MSAVI,65536,37855,3700.0,41555.0,23981.0,best,0.5776214599609375,0.05645751953125,0.3659210205078125
721,6656_6912_4864_5120,MSAVI,65536,42297,1511.0,43808.0,21728.0,best,0.6454010009765625,0.0230560302734375,0.33154296875
722,6656_6912_5120_5376,MSAVI,65536,44501,3224.0,47725.0,17811.0,best,0.6790313720703125,0.0491943359375,0.2717742919921875
723,6656_6912_5376_5632,MSAVI,65536,40649,1384.0,42033.0,23503.0,best,0.6202545166015625,0.0211181640625,0.3586273193359375
724,6656_6912_5632_5888,MSAVI,65536,39668,3406.0,43074.0,22462.0,best,0.60528564453125,0.051971435546875,0.342742919921875
725,6656_6912_5888_6144,MSAVI,65536,37605,5644.0,43249.0,22287.0,best,0.5738067626953125,0.08612060546875,0.3400726318359375
726,6656_6912_6144_6400,MSAVI,65536,44183,4599.0,48782.0,16754.0,best,0.6741790771484375,0.0701751708984375,0.255645751953125
727,6656_6912_6400_6656,MSAVI,65536,36402,2741.0,39143.0,26393.0,best,0.555450439453125,0.0418243408203125,0.4027252197265625
728,6656_6912_6656_6912,MSAVI,65536,38980,4374.0,43354.0,22182.0,best,0.59478759765625,0.066741943359375,0.338470458984375
729,6656_6912_6912_7168,MSAVI,65536,39688,2655.0,42343.0,23193.0,best,0.6055908203125,0.0405120849609375,0.3538970947265625
730,6656_6912_7168_7424,MSAVI,65536,39798,2612.0,42410.0,23126.0,best,0.607269287109375,0.03985595703125,0.352874755859375
731,6656_6912_7424_7680,MSAVI,65536,35971,1148.0,37119.0,28417.0,best,0.5488739013671875,0.01751708984375,0.4336090087890625
732,6656_6912_7680_7936,MSAVI,65536,38473,1377.0,39850.0,25686.0,best,0.5870513916015625,0.0210113525390625,0.391937255859375
733,6656_6912_7936_8192,MSAVI,65536,39796,3709.0,43505.0,22031.0,best,0.60723876953125,0.0565948486328125,0.3361663818359375
734,6656_6912_8192_8448,MSAVI,65536,38246,4934.0,43180.0,22356.0,best,0.583587646484375,0.075286865234375,0.34112548828125
735,6912_7168_256_512,MSAVI,65536,38204,1532.0,39736.0,25800.0,best,0.58294677734375,0.02337646484375,0.3936767578125
736,6912_7168_512_768,MSAVI,65536,34441,5791.0,40232.0,25304.0,best,0.5255279541015625,0.0883636474609375,0.3861083984375
737,6912_7168_768_1024,MSAVI,65536,36656,3753.0,40409.0,25127.0,best,0.559326171875,0.0572662353515625,0.3834075927734375
738,6912_7168_1024_1280,MSAVI,65536,39084,2643.0,41727.0,23809.0,best,0.59637451171875,0.0403289794921875,0.3632965087890625
739,6912_7168_1280_1536,MSAVI,65536,39072,1930.0,41002.0,24534.0,best,0.59619140625,0.029449462890625,0.374359130859375
740,6912_7168_1536_1792,MSAVI,65536,35938,3143.0,39081.0,26455.0,best,0.548370361328125,0.0479583740234375,0.4036712646484375
741,6912_7168_1792_2048,MSAVI,65536,38728,4736.0,43464.0,22072.0,best,0.5909423828125,0.072265625,0.3367919921875
742,6912_7168_2048_2304,MSAVI,65536,38956,8634.0,47590.0,17946.0,best,0.59442138671875,0.131744384765625,0.273834228515625
743,6912_7168_2304_2560,MSAVI,65536,44088,2613.0,46701.0,18835.0,best,0.6727294921875,0.0398712158203125,0.2873992919921875
744,6912_7168_2560_2816,MSAVI,65536,42021,3107.0,45128.0,20408.0,best,0.6411895751953125,0.0474090576171875,0.3114013671875
745,6912_7168_2816_3072,MSAVI,65536,39763,2690.0,42453.0,23083.0,best,0.6067352294921875,0.041046142578125,0.3522186279296875
746,6912_7168_3072_3328,MSAVI,65536,38042,4058.0,42100.0,23436.0,best,0.580474853515625,0.061920166015625,0.35760498046875
747,6912_7168_3328_3584,MSAVI,65536,40433,2112.0,42545.0,22991.0,best,0.6169586181640625,0.0322265625,0.3508148193359375
748,6912_7168_3584_3840,MSAVI,65536,38733,1793.0,40526.0,25010.0,best,0.5910186767578125,0.0273590087890625,0.381622314453125
749,6912_7168_3840_4096,MSAVI,65536,45386,1365.0,46751.0,18785.0,best,0.692535400390625,0.0208282470703125,0.2866363525390625
750,6912_7168_4096_4352,MSAVI,65536,40784,5340.0,46124.0,19412.0,best,0.622314453125,0.08148193359375,0.29620361328125
751,6912_7168_4352_4608,MSAVI,65536,40951,850.0,41801.0,23735.0,best,0.6248626708984375,0.012969970703125,0.3621673583984375
752,6912_7168_4608_4864,MSAVI,65536,37523,2781.0,40304.0,25232.0,best,0.5725555419921875,0.0424346923828125,0.385009765625
753,6912_7168_4864_5120,MSAVI,65536,39423,3452.0,42875.0,22661.0,best,0.6015472412109375,0.05267333984375,0.3457794189453125
754,6912_7168_5120_5376,MSAVI,65536,57315,3210.0,60525.0,5011.0,best,0.8745574951171875,0.048980712890625,0.0764617919921875
755,6912_7168_5376_5632,MSAVI,65536,40877,3673.0,44550.0,20986.0,best,0.6237335205078125,0.0560455322265625,0.320220947265625
756,6912_7168_5632_5888,MSAVI,65536,49034,1580.0,50614.0,14922.0,best,0.748199462890625,0.02410888671875,0.227691650390625
757,6912_7168_5888_6144,MSAVI,65536,45886,5106.0,50992.0,14544.0,best,0.700164794921875,0.077911376953125,0.221923828125
758,6912_7168_6144_6400,MSAVI,65536,37358,1259.0,38617.0,26919.0,best,0.570037841796875,0.0192108154296875,0.4107513427734375
759,6912_7168_6400_6656,MSAVI,65536,37196,2407.0,39603.0,25933.0,best,0.56756591796875,0.0367279052734375,0.3957061767578125
760,6912_7168_6656_6912,MSAVI,65536,36885,3058.0,39943.0,25593.0,best,0.5628204345703125,0.046661376953125,0.3905181884765625
761,6912_7168_6912_7168,MSAVI,65536,35906,6212.0,42118.0,23418.0,best,0.547882080078125,0.09478759765625,0.357330322265625
762,6912_7168_7168_7424,MSAVI,65536,39561,5942.0,45503.0,20033.0,best,0.6036529541015625,0.090667724609375,0.3056793212890625
763,6912_7168_7424_7680,MSAVI,65536,33581,2844.0,36425.0,29111.0,best,0.5124053955078125,0.04339599609375,0.4441986083984375
764,6912_7168_7680_7936,MSAVI,65536,42204,3564.0,45768.0,19768.0,best,0.64398193359375,0.05438232421875,0.3016357421875
765,6912_7168_7936_8192,MSAVI,65536,39536,4802.0,44338.0,21198.0,best,0.603271484375,0.073272705078125,0.323455810546875
766,6912_7168_8192_8448,MSAVI,65536,35344,3724.0,39068.0,26468.0,best,0.539306640625,0.05682373046875,0.40386962890625
767,7168_7424_256_512,MSAVI,65536,39484,1811.0,41295.0,24241.0,best,0.60247802734375,0.0276336669921875,0.3698883056640625
768,7168_7424_512_768,MSAVI,65536,38499,4595.0,43094.0,22442.0,best,0.5874481201171875,0.0701141357421875,0.342437744140625
769,7168_7424_768_1024,MSAVI,65536,35459,5936.0,41395.0,24141.0,best,0.5410614013671875,0.090576171875,0.3683624267578125
770,7168_7424_1024_1280,MSAVI,65536,37217,3663.0,40880.0,24656.0,best,0.5678863525390625,0.0558929443359375,0.376220703125
771,7168_7424_1280_1536,MSAVI,65536,38264,3478.0,41742.0,23794.0,best,0.5838623046875,0.053070068359375,0.363067626953125
772,7168_7424_1536_1792,MSAVI,65536,39018,3224.0,42242.0,23294.0,best,0.595367431640625,0.0491943359375,0.355438232421875
773,7168_7424_1792_2048,MSAVI,65536,38633,4287.0,42920.0,22616.0,best,0.5894927978515625,0.0654144287109375,0.3450927734375
774,7168_7424_2048_2304,MSAVI,65536,38380,2435.0,40815.0,24721.0,best,0.58563232421875,0.0371551513671875,0.3772125244140625
775,7168_7424_2304_2560,MSAVI,65536,39794,1024.0,40818.0,24718.0,best,0.607208251953125,0.015625,0.377166748046875
776,7168_7424_2560_2816,MSAVI,65536,39253,5567.0,44820.0,20716.0,best,0.5989532470703125,0.0849456787109375,0.31610107421875
777,7168_7424_2816_3072,MSAVI,65536,41725,5281.0,47006.0,18530.0,best,0.6366729736328125,0.0805816650390625,0.282745361328125
778,7168_7424_3072_3328,MSAVI,65536,52447,4893.0,57340.0,8196.0,best,0.8002777099609375,0.0746612548828125,0.12506103515625
779,7168_7424_3328_3584,MSAVI,65536,42733,3191.0,45924.0,19612.0,best,0.6520538330078125,0.0486907958984375,0.29925537109375
780,7168_7424_3584_3840,MSAVI,65536,37060,4430.0,41490.0,24046.0,best,0.56549072265625,0.067596435546875,0.366912841796875
781,7168_7424_3840_4096,MSAVI,65536,39975,2725.0,42700.0,22836.0,best,0.6099700927734375,0.0415802001953125,0.34844970703125
782,7168_7424_4096_4352,MSAVI,65536,38053,1490.0,39543.0,25993.0,best,0.5806427001953125,0.022735595703125,0.3966217041015625
783,7168_7424_4352_4608,MSAVI,65536,41296,702.0,41998.0,23538.0,best,0.630126953125,0.010711669921875,0.359161376953125
784,7168_7424_4608_4864,MSAVI,65536,43585,2468.0,46053.0,19483.0,best,0.6650543212890625,0.03765869140625,0.2972869873046875
785,7168_7424_4864_5120,MSAVI,65536,39589,3681.0,43270.0,22266.0,best,0.6040802001953125,0.0561676025390625,0.339752197265625
786,7168_7424_5120_5376,MSAVI,65536,23560,21507.0,45067.0,20469.0,best,0.3594970703125,0.3281707763671875,0.3123321533203125
787,7168_7424_5376_5632,MSAVI,65536,42231,3385.0,45616.0,19920.0,best,0.6443939208984375,0.0516510009765625,0.303955078125
788,7168_7424_5632_5888,MSAVI,65536,57720,899.0,58619.0,6917.0,best,0.8807373046875,0.0137176513671875,0.1055450439453125
789,7168_7424_5888_6144,MSAVI,65536,43080,6231.0,49311.0,16225.0,best,0.6573486328125,0.0950775146484375,0.2475738525390625
790,7168_7424_6144_6400,MSAVI,65536,40377,3800.0,44177.0,21359.0,best,0.6161041259765625,0.0579833984375,0.3259124755859375
791,7168_7424_6400_6656,MSAVI,65536,35956,1898.0,37854.0,27682.0,best,0.54864501953125,0.028961181640625,0.422393798828125
792,7168_7424_6656_6912,MSAVI,65536,37020,3551.0,40571.0,24965.0,best,0.56488037109375,0.0541839599609375,0.3809356689453125
793,7168_7424_6912_7168,MSAVI,65536,37675,5539.0,43214.0,22322.0,best,0.5748748779296875,0.0845184326171875,0.340606689453125
794,7168_7424_7168_7424,MSAVI,65536,35974,1276.0,37250.0,28286.0,best,0.548919677734375,0.01947021484375,0.431610107421875
795,7168_7424_7424_7680,MSAVI,65536,34050,1322.0,35372.0,30164.0,best,0.519561767578125,0.020172119140625,0.46026611328125
796,7168_7424_7680_7936,MSAVI,65536,30340,1896.0,32236.0,33300.0,best,0.46295166015625,0.0289306640625,0.50811767578125
797,7168_7424_7936_8192,MSAVI,65536,40596,2086.0,42682.0,22854.0,best,0.61944580078125,0.031829833984375,0.348724365234375
798,7424_7680_256_512,MSAVI,65536,39478,3686.0,43164.0,22372.0,best,0.602386474609375,0.056243896484375,0.34136962890625
799,7424_7680_512_768,MSAVI,65536,41021,1544.0,42565.0,22971.0,best,0.6259307861328125,0.0235595703125,0.3505096435546875
800,7424_7680_768_1024,MSAVI,65536,38504,5735.0,44239.0,21297.0,best,0.5875244140625,0.0875091552734375,0.3249664306640625
801,7424_7680_1024_1280,MSAVI,65536,39851,1798.0,41649.0,23887.0,best,0.6080780029296875,0.027435302734375,0.3644866943359375
802,7424_7680_1280_1536,MSAVI,65536,38788,1685.0,40473.0,25063.0,best,0.59185791015625,0.0257110595703125,0.3824310302734375
803,7424_7680_1536_1792,MSAVI,65536,37733,4282.0,42015.0,23521.0,best,0.5757598876953125,0.065338134765625,0.3589019775390625
804,7424_7680_1792_2048,MSAVI,65536,36636,4122.0,40758.0,24778.0,best,0.55902099609375,0.062896728515625,0.378082275390625
805,7424_7680_2048_2304,MSAVI,65536,35808,7418.0,43226.0,22310.0,best,0.54638671875,0.113189697265625,0.340423583984375
806,7424_7680_2304_2560,MSAVI,65536,32235,7578.0,39813.0,25723.0,best,0.4918670654296875,0.115631103515625,0.3925018310546875
807,7424_7680_2560_2816,MSAVI,65536,35672,6051.0,41723.0,23813.0,best,0.5443115234375,0.0923309326171875,0.3633575439453125
808,7424_7680_2816_3072,MSAVI,65536,41532,5997.0,47529.0,18007.0,best,0.63372802734375,0.0915069580078125,0.2747650146484375
809,7424_7680_3072_3328,MSAVI,65536,51298,4989.0,56287.0,9249.0,best,0.782745361328125,0.0761260986328125,0.1411285400390625
810,7424_7680_3328_3584,MSAVI,65536,40126,4426.0,44552.0,20984.0,best,0.612274169921875,0.067535400390625,0.3201904296875
811,7424_7680_3584_3840,MSAVI,65536,37548,9761.0,47309.0,18227.0,best,0.57293701171875,0.1489410400390625,0.2781219482421875
812,7424_7680_3840_4096,MSAVI,65536,40289,6631.0,46920.0,18616.0,best,0.6147613525390625,0.1011810302734375,0.2840576171875
813,7424_7680_4096_4352,MSAVI,65536,38397,4253.0,42650.0,22886.0,best,0.5858917236328125,0.0648956298828125,0.349212646484375
814,7424_7680_4352_4608,MSAVI,65536,39683,878.0,40561.0,24975.0,best,0.6055145263671875,0.013397216796875,0.3810882568359375
815,7424_7680_4608_4864,MSAVI,65536,40272,3405.0,43677.0,21859.0,best,0.614501953125,0.0519561767578125,0.3335418701171875
816,7424_7680_4864_5120,MSAVI,65536,41288,1282.0,42570.0,22966.0,best,0.6300048828125,0.019561767578125,0.350433349609375
817,7424_7680_5120_5376,MSAVI,65536,37694,4920.0,42614.0,22922.0,best,0.575164794921875,0.0750732421875,0.349761962890625
818,7424_7680_5376_5632,MSAVI,65536,39466,5631.0,45097.0,20439.0,best,0.602203369140625,0.0859222412109375,0.3118743896484375
819,7424_7680_5632_5888,MSAVI,65536,37726,5311.0,43037.0,22499.0,best,0.575653076171875,0.0810394287109375,0.3433074951171875
820,7424_7680_5888_6144,MSAVI,65536,37051,5663.0,42714.0,22822.0,best,0.5653533935546875,0.0864105224609375,0.348236083984375
821,7424_7680_6144_6400,MSAVI,65536,37410,4705.0,42115.0,23421.0,best,0.570831298828125,0.0717926025390625,0.3573760986328125
822,7424_7680_6400_6656,MSAVI,65536,42831,5348.0,48179.0,17357.0,best,0.6535491943359375,0.08160400390625,0.2648468017578125
823,7424_7680_6656_6912,MSAVI,65536,40764,8408.0,49172.0,16364.0,best,0.62200927734375,0.1282958984375,0.24969482421875
824,7424_7680_6912_7168,MSAVI,65536,39077,7417.0,46494.0,19042.0,best,0.5962677001953125,0.1131744384765625,0.290557861328125
825,7424_7680_7168_7424,MSAVI,65536,36788,2136.0,38924.0,26612.0,best,0.56134033203125,0.0325927734375,0.40606689453125
