patch_number,VegetationIndex,Patch_Area,VI_Area,Pure_GaborArea,AreaSum,Unknown_Area,class,Normalized_VI_Area,Normalized_Pure_GaborArea,Normalized_Unknown_Area
3840_4096_10240_10496,MSAVI,65535,48553,1465.0,50018.0,15517.0,medium,0.7408712901503014,0.022354467078660258,0.23677424277103837
3840_4096_10496_10752,MSAVI,65535,58177,0.0,58177.0,7358.0,medium,0.8877241168841077,0.0,0.11227588311589227
3840_4096_10752_11008,MSAVI,65535,55877,954.0,56831.0,8704.0,medium,0.8526283665217059,0.014557106889448387,0.13281452658884565
3840_4096_11008_11264,MSAVI,65535,50269,2417.0,52686.0,12849.0,medium,0.7670557717250325,0.03688105592431525,0.19606317235065232
3840_4096_11264_11520,MSAVI,65535,49039,267.0,49306.0,16229.0,medium,0.7482871747920958,0.004074158846417945,0.24763866636148624
3840_4096_11520_11776,MSAVI,65535,52524,424.0,52948.0,12587.0,medium,0.8014648661020829,0.006469825284199283,0.19206530861371787
3840_4096_11776_12032,MSAVI,65535,50619,738.0,51357.0,14178.0,medium,0.7723964293888762,0.01126115815976196,0.21634241245136188
4096_4352_2048_2304,MSAVI,65535,42319,267.0,42586.0,22949.0,medium,0.6457465476462959,0.004074158846417945,0.35017929350728616
4096_4352_2304_2560,MSAVI,65535,49610,349.0,49959.0,15576.0,medium,0.7570000762951095,0.005325398641947051,0.23767452506294345
4096_4352_2560_2816,MSAVI,65535,50171,1272.0,51443.0,14092.0,medium,0.7655603875791561,0.01940947585259785,0.215030136568246
4096_4352_2816_3072,MSAVI,65535,45812,9892.0,55704.0,9831.0,medium,0.6990463111314564,0.150942244602121,0.15001144426642252
4096_4352_3072_3328,MSAVI,65535,44457,4817.0,49274.0,16261.0,medium,0.6783703364614329,0.07350270847638667,0.24812695506218052
4096_4352_3328_3584,MSAVI,65535,43578,6169.0,49747.0,15788.0,medium,0.6649576562142366,0.09413290608072022,0.2409094377050431
4096_4352_3584_3840,MSAVI,65535,46536,4052.0,50588.0,14947.0,medium,0.7100938429846647,0.0618295567254139,0.2280766002899214
4096_4352_3840_4096,MSAVI,65535,48883,8157.0,57040.0,8495.0,medium,0.7459067673762112,0.12446784161135271,0.12962539101243611
4096_4352_4096_4352,MSAVI,65535,48829,6011.0,54840.0,10695.0,medium,0.7450827801937896,0.09172198062104218,0.16319523918516823
4096_4352_4352_4608,MSAVI,65535,43835,2758.0,46593.0,18942.0,medium,0.6688792248416876,0.042084382391088734,0.2890363927672236
4096_4352_4608_4864,MSAVI,65535,45785,3325.0,49110.0,16425.0,medium,0.6986343175402456,0.0507362478065156,0.2506294346532387
4096_4352_4864_5120,MSAVI,65535,43862,2441.0,46303.0,19232.0,medium,0.6692912184328984,0.037247272449835965,0.2934615091172656
4096_4352_5120_5376,MSAVI,65535,48613,1718.0,50331.0,15204.0,medium,0.7417868314641032,0.026214999618524453,0.2319981689173724
4096_4352_5376_5632,MSAVI,65535,47635,800.0,48435.0,17100.0,medium,0.726863508049134,0.012207217517357137,0.26092927443350883
4096_4352_5632_5888,MSAVI,65535,49499,248.0,49747.0,15788.0,medium,0.7553063248645762,0.0037842374303807126,0.2409094377050431
4096_4352_5888_6144,MSAVI,65535,46260,3267.0,49527.0,16008.0,medium,0.7058823529411765,0.04985122453650721,0.2442664225223163
4096_4352_6144_6400,MSAVI,65535,41817,7959.0,49776.0,15759.0,medium,0.6380865186541542,0.12144655527580682,0.24046692607003892
4096_4352_6400_6656,MSAVI,65535,43076,3140.0,46216.0,19319.0,medium,0.6572976272220951,0.04791332875562677,0.2947890440222782
4096_4352_6656_6912,MSAVI,65535,45349,4748.0,50097.0,15438.0,medium,0.691981383993286,0.07244983596551462,0.23556878004119935
4096_4352_6912_7168,MSAVI,65535,43030,7305.0,50335.0,15200.0,medium,0.656595712214847,0.11146715495536737,0.23193713282978562
4096_4352_7168_7424,MSAVI,65535,42944,5027.0,47971.0,17564.0,medium,0.6552834363317311,0.07670710307469292,0.26800946059357594
4096_4352_7424_7680,MSAVI,65535,44307,4468.0,48775.0,16760.0,medium,0.6760814831769284,0.0681773098344396,0.255741206988632
4096_4352_7680_7936,MSAVI,65535,47174,6069.0,53243.0,12292.0,medium,0.719829098954757,0.09260700389105059,0.18756389715419242
4096_4352_7936_8192,MSAVI,65535,47741,7033.0,54774.0,10761.0,medium,0.7284809643701838,0.10731670099946593,0.1642023346303502
4096_4352_8192_8448,MSAVI,65535,44124,5948.0,50072.0,15463.0,medium,0.673289082169833,0.09076066224155031,0.23595025558861676
4096_4352_8448_8704,MSAVI,65535,47099,10412.0,57511.0,8024.0,medium,0.7186846723125048,0.15887693598840313,0.12243839169909208
4096_4352_8704_8960,MSAVI,65535,45437,7475.0,52912.0,12623.0,medium,0.6933241779201953,0.11406118867780575,0.19261463340199894
4096_4352_8960_9216,MSAVI,65535,46140,6447.0,52587.0,12948.0,medium,0.704051270313573,0.09837491416800183,0.19757381551842526
4096_4352_9216_9472,MSAVI,65535,41574,3544.0,45118.0,20417.0,medium,0.634378576333257,0.05407797360189212,0.31154345006485085
4096_4352_9472_9728,MSAVI,65535,40745,6997.0,47742.0,17793.0,medium,0.6217288471808957,0.10676737621118486,0.2715037766079194
4096_4352_9728_9984,MSAVI,65535,44068,8836.0,52904.0,12631.0,medium,0.672434576943618,0.13482871747920958,0.1927367055771725
4096_4352_9984_10240,MSAVI,65535,47750,4598.0,52348.0,13187.0,medium,0.7286182955672541,0.07016098268101015,0.20122072175173572
4096_4352_10240_10496,MSAVI,65535,38410,720.0,39130.0,26405.0,medium,0.5860990310521096,0.010986495765621425,0.40291447318226903
4096_4352_10496_10752,MSAVI,65535,44365,1500.0,45865.0,19670.0,medium,0.6769665064469368,0.02288853284504463,0.3001449607080186
4096_4352_10752_11008,MSAVI,65535,58646,69.0,58715.0,6820.0,medium,0.8948805981536584,0.001052872510872053,0.1040665293354696
4096_4352_11008_11264,MSAVI,65535,54798,785.0,55583.0,9952.0,medium,0.8361638818951705,0.011978332188906692,0.15185778591592278
4096_4352_11264_11520,MSAVI,65535,50698,913.0,51611.0,13924.0,medium,0.7736018921187152,0.013931486991683834,0.21246662088960097
4096_4352_11520_11776,MSAVI,65535,46429,762.0,47191.0,18344.0,medium,0.7084611276417182,0.011627374685282674,0.27991149767299917
4096_4352_11776_12032,MSAVI,65535,43285,3416.0,46701.0,18834.0,medium,0.6604867627985046,0.05212481879911498,0.2873884184023804
4096_4352_12032_12288,MSAVI,65535,48721,3312.0,52033.0,13502.0,medium,0.7434348058289464,0.05053788052185855,0.20602731364919508
4352_4608_2048_2304,MSAVI,65535,44586,464.0,45050.0,20485.0,medium,0.6803387502861067,0.00708018616006714,0.3125810635538262
4352_4608_2304_2560,MSAVI,65535,43305,441.0,43746.0,21789.0,medium,0.6607919432364385,0.006729228656443122,0.3324788281071183
4352_4608_2560_2816,MSAVI,65535,45497,2178.0,47675.0,17860.0,medium,0.6942397192339971,0.033234149691004806,0.27252613107499807
4352_4608_2816_3072,MSAVI,65535,46294,6697.0,52991.0,12544.0,medium,0.7064011596856642,0.10218966964217593,0.19140917067215993
4352_4608_3072_3328,MSAVI,65535,46280,1569.0,47849.0,17686.0,medium,0.7061875333791104,0.023941405355916687,0.2698710612649729
4352_4608_3328_3584,MSAVI,65535,48039,997.0,49036.0,16499.0,medium,0.7330281528953994,0.015213244831006332,0.25175860227359426
4352_4608_3584_3840,MSAVI,65535,46269,6507.0,52776.0,12759.0,medium,0.7060196841382468,0.09929045548180361,0.19468986037994965
4352_4608_3840_4096,MSAVI,65535,50904,2435.0,53339.0,12196.0,medium,0.7767452506294347,0.03715571831845579,0.18609903105210956
4352_4608_4096_4352,MSAVI,65535,49676,5607.0,55283.0,10252.0,medium,0.7580071717402914,0.08555733577477684,0.15643549248493172
4352_4608_4352_4608,MSAVI,65535,47931,2519.0,50450.0,15085.0,medium,0.7313801785305561,0.03843747615777829,0.2301823453116655
4352_4608_4608_4864,MSAVI,65535,46107,1829.0,47936.0,17599.0,medium,0.703547722590982,0.027908751049057757,0.2685435263599603
4352_4608_4864_5120,MSAVI,65535,46916,1168.0,48084.0,17451.0,medium,0.7158922713054093,0.01782253757534142,0.26628519111924925
4352_4608_5120_5376,MSAVI,65535,45310,1390.0,46700.0,18835.0,medium,0.6913862821393149,0.021210040436408027,0.2874036774242771
4352_4608_5376_5632,MSAVI,65535,47564,147.0,47711.0,17824.0,medium,0.7257801174944686,0.002243076218814374,0.271976806286717
4352_4608_5632_5888,MSAVI,65535,48580,2051.0,50631.0,14904.0,medium,0.7412832837415122,0.03129625391012436,0.22742046234836347
4352_4608_5888_6144,MSAVI,65535,47296,1480.0,48776.0,16759.0,medium,0.721690699626154,0.022583352407110704,0.2557259479667353
4352_4608_6144_6400,MSAVI,65535,44875,1112.0,45987.0,19548.0,medium,0.6847486076142519,0.01696803234912642,0.29828336003662165
4352_4608_6400_6656,MSAVI,65535,41258,7795.0,49053.0,16482.0,medium,0.629556725413901,0.1189440756847486,0.2514991989013504
4352_4608_6656_6912,MSAVI,65535,42582,6250.0,48832.0,16703.0,medium,0.649759670405127,0.09536888685435263,0.2548714427405203
4352_4608_6912_7168,MSAVI,65535,43611,7816.0,51427.0,14108.0,medium,0.6654612039368276,0.11926451514457924,0.21527428091859313
4352_4608_7168_7424,MSAVI,65535,44328,4628.0,48956.0,16579.0,medium,0.676401922636759,0.07061875333791104,0.25297932402532997
4352_4608_7424_7680,MSAVI,65535,47073,4546.0,51619.0,13916.0,medium,0.7182879377431907,0.06936751354238194,0.2123445487144274
4352_4608_7680_7936,MSAVI,65535,44216,3122.0,47338.0,18197.0,medium,0.674692912184329,0.047638666361486226,0.2776684214541848
4352_4608_7936_8192,MSAVI,65535,48765,3267.0,52032.0,13503.0,medium,0.744106202792401,0.04985122453650721,0.20604257267109177
4352_4608_8192_8448,MSAVI,65535,45249,4621.0,49870.0,15665.0,medium,0.6904554818036164,0.07051194018463416,0.23903257801174946
4352_4608_8448_8704,MSAVI,65535,44308,5466.0,49774.0,15761.0,medium,0.6760967421988251,0.08340581368734264,0.2404974441138323
4352_4608_8704_8960,MSAVI,65535,46241,10609.0,56850.0,8685.0,medium,0.7055924315251393,0.16188296330205235,0.13252460517280842
4352_4608_8960_9216,MSAVI,65535,47208,4437.0,51645.0,13890.0,medium,0.7203479056992447,0.06770428015564202,0.2119478141451133
4352_4608_9216_9472,MSAVI,65535,43204,7552.0,50756.0,14779.0,medium,0.6592507820248722,0.11523613336385138,0.22551308461127642
4352_4608_9472_9728,MSAVI,65535,37880,12000.0,49880.0,15655.0,medium,0.5780117494468604,0.18310826276035705,0.2388799877927825
4352_4608_9728_9984,MSAVI,65535,39428,7448.0,46876.0,18659.0,medium,0.6016327153429465,0.11364919508659495,0.2847180895704585
4352_4608_9984_10240,MSAVI,65535,47112,5206.0,52318.0,13217.0,medium,0.7188830395971618,0.07943846799420157,0.2016784924086366
4352_4608_10240_10496,MSAVI,65535,39054,2391.0,41445.0,24090.0,medium,0.595925841153582,0.03648432135500115,0.3675898374914168
4352_4608_10496_10752,MSAVI,65535,39941,539.0,40480.0,25055.0,medium,0.6094605935759518,0.008224612802319372,0.3823147936217288
4352_4608_10752_11008,MSAVI,65535,45885,2191.0,48076.0,17459.0,medium,0.7001602197299153,0.03343251697566186,0.2664072632944228
4352_4608_11008_11264,MSAVI,65535,49569,2726.0,52295.0,13240.0,medium,0.7563744563973449,0.041596093690394444,0.20202944991226063
4352_4608_11264_11520,MSAVI,65535,44527,1282.0,45809.0,19726.0,medium,0.6794384679942016,0.019562066071564813,0.3009994659342336
4352_4608_11520_11776,MSAVI,65535,47596,3683.0,51279.0,14256.0,medium,0.7262684061951629,0.05619897764553292,0.2175326161593042
4352_4608_11776_12032,MSAVI,65535,48898,3074.0,51972.0,13563.0,medium,0.7461356527046616,0.0469062333104448,0.20695811398489355
4352_4608_12032_12288,MSAVI,65535,49863,4303.0,54166.0,11369.0,medium,0.7608606088349736,0.0656595712214847,0.1734798199435416
4352_4608_12288_12544,MSAVI,65535,51673,180.0,51853.0,13682.0,medium,0.7884794384679942,0.002746623941405356,0.20877393759060045
4608_4864_2048_2304,MSAVI,65535,46962,2756.0,49718.0,15817.0,medium,0.7165941863126574,0.04205386434729534,0.2413519493400473
4608_4864_2304_2560,MSAVI,65535,44045,1169.0,45214.0,20321.0,medium,0.672083619439994,0.017837796597238116,0.310078583962768
4608_4864_2560_2816,MSAVI,65535,41785,506.0,42291.0,23244.0,medium,0.6375982299534599,0.00772106507972839,0.35468070496681164
4608_4864_2816_3072,MSAVI,65535,43795,1913.0,45708.0,19827.0,medium,0.6682688639658197,0.029190508888380255,0.30254062714579993
4608_4864_3072_3328,MSAVI,65535,45258,4515.0,49773.0,15762.0,medium,0.6905928130006866,0.06889448386358435,0.240512703135729
4608_4864_3328_3584,MSAVI,65535,45985,3145.0,49130.0,16405.0,medium,0.7016861219195849,0.04798962386511025,0.2503242542153048
4608_4864_3584_3840,MSAVI,65535,48287,4435.0,52722.0,12813.0,medium,0.7368123903257802,0.06767376211184863,0.19551384756237125
4608_4864_3840_4096,MSAVI,65535,46824,1876.0,48700.0,16835.0,medium,0.7144884412909133,0.028625925078202486,0.25688563363088424
4608_4864_4096_4352,MSAVI,65535,43962,7010.0,50972.0,14563.0,medium,0.670817120622568,0.10696574349584191,0.22221713588158998
4608_4864_4352_4608,MSAVI,65535,44973,5567.0,50540.0,14995.0,medium,0.6862439917601282,0.08494697489890898,0.22880903334096284
4608_4864_4608_4864,MSAVI,65535,48159,1736.0,49895.0,15640.0,medium,0.734859235523003,0.026489662012664988,0.23865110246433205
4608_4864_4864_5120,MSAVI,65535,45268,1092.0,46360.0,19175.0,medium,0.6907454032196536,0.016662851911192492,0.2925917448691539
4608_4864_5120_5376,MSAVI,65535,46736,5659.0,52395.0,13140.0,medium,0.713145647364004,0.08635080491340505,0.200503547722591
4608_4864_5376_5632,MSAVI,65535,46868,2290.0,49158.0,16377.0,medium,0.7151598382543679,0.03494316014343481,0.2498970016021973
4608_4864_5632_5888,MSAVI,65535,45463,2420.0,47883.0,17652.0,medium,0.6937209124895094,0.03692683299000534,0.2693522545204852
4608_4864_5888_6144,MSAVI,65535,47043,3922.0,50965.0,14570.0,medium,0.7178301670862898,0.05984588387884337,0.22232394903486685
4608_4864_6144_6400,MSAVI,65535,42408,8592.0,51000.0,14535.0,medium,0.6471046005951019,0.13110551613641566,0.22178988326848248
4608_4864_6400_6656,MSAVI,65535,43945,5818.0,49763.0,15772.0,medium,0.6705577172503242,0.08877698939497979,0.24066529335469597
4608_4864_6656_6912,MSAVI,65535,42021,10125.0,52146.0,13389.0,medium,0.6411993591210804,0.15449759670405128,0.2043030441748684
4608_4864_6912_7168,MSAVI,65535,43432,7286.0,50718.0,14817.0,medium,0.662729839017319,0.11117723353933012,0.22609292744335088
4608_4864_7168_7424,MSAVI,65535,44797,7652.0,52449.0,13086.0,medium,0.6835584039063096,0.11676203555352102,0.1996795605401694
4608_4864_7424_7680,MSAVI,65535,43905,6343.0,50248.0,15287.0,medium,0.6699473563744563,0.0967879758907454,0.2332646677347982
4608_4864_7680_7936,MSAVI,65535,44491,8129.0,52620.0,12915.0,medium,0.6788891432059205,0.12404058899824522,0.19707026779583428
4608_4864_7936_8192,MSAVI,65535,44079,7215.0,51294.0,14241.0,medium,0.6726024261844816,0.11009384298466468,0.21730373083085375
4608_4864_8192_8448,MSAVI,65535,45136,7876.0,53012.0,12523.0,medium,0.6887312123292897,0.12018005645838102,0.19108873121232928
4608_4864_8448_8704,MSAVI,65535,46302,4821.0,51123.0,14412.0,medium,0.7065232318608378,0.07356374456397345,0.21991302357518883
4608_4864_8704_8960,MSAVI,65535,42978,8995.0,51973.0,13562.0,medium,0.6558022430762188,0.13725490196078433,0.20694285496299686
4608_4864_8960_9216,MSAVI,65535,44974,5755.0,50729.0,14806.0,medium,0.6862592507820249,0.0878156710154879,0.22592507820248722
4608_4864_9216_9472,MSAVI,65535,41379,15527.0,56906.0,8629.0,medium,0.6314030670634012,0.23692683299000533,0.13167009994659343
4608_4864_9472_9728,MSAVI,65535,42303,13950.0,56253.0,9282.0,medium,0.6455024032959488,0.21286335545891508,0.14163424124513618
4608_4864_9728_9984,MSAVI,65535,44354,1786.0,46140.0,19395.0,medium,0.6767986572060731,0.02725261310749981,0.2959487296864271
4608_4864_9984_10240,MSAVI,65535,43335,4369.0,47704.0,17831.0,medium,0.6612497138933394,0.06666666666666667,0.2720836194399939
4608_4864_10240_10496,MSAVI,65535,44404,751.0,45155.0,20380.0,medium,0.677561608300908,0.011459525444419012,0.3109788662546731
4608_4864_10496_10752,MSAVI,65535,45041,1511.0,46552.0,18983.0,medium,0.6872816052491035,0.023056382085908295,0.2896620126649882
4608_4864_10752_11008,MSAVI,65535,37615,541.0,38156.0,27379.0,medium,0.5739681086442359,0.008255130846112764,0.41777676050965135
4608_4864_11008_11264,MSAVI,65535,39630,2842.0,42472.0,23063.0,medium,0.6047150377660792,0.04336614023041123,0.3519188220035096
4608_4864_11264_11520,MSAVI,65535,44632,4761.0,49393.0,16142.0,medium,0.6810406652933547,0.07264820325017167,0.24631113145647365
4608_4864_11520_11776,MSAVI,65535,49987,2929.0,52916.0,12619.0,medium,0.762752727550164,0.04469367513542382,0.19255359731441216
4608_4864_11776_12032,MSAVI,65535,46544,228.0,46772.0,18763.0,medium,0.7102159151598383,0.0034790569924467844,0.28630502784771494
4608_4864_12032_12288,MSAVI,65535,47113,3006.0,50119.0,15416.0,medium,0.7188982986190585,0.04586861982146944,0.23523308155947203
4608_4864_12288_12544,MSAVI,65535,49316,3940.0,53256.0,12279.0,medium,0.7525139238574807,0.0601205462729839,0.18736552986953536
4864_5120_1792_2048,MSAVI,65355,181,3835.0,4016.0,61339.0,medium,0.002769489710045138,0.05867951954708898,0.9385509907428659
4864_5120_2048_2304,MSAVI,65535,51766,1847.0,53613.0,11922.0,medium,0.7898985275043869,0.02818341344319829,0.18191805905241473
4864_5120_2304_2560,MSAVI,65535,48997,709.0,49706.0,15829.0,medium,0.7476462958724346,0.010818646524757763,0.24153505760280766
4864_5120_2560_2816,MSAVI,65535,49392,2978.0,52370.0,13165.0,medium,0.7536736095216297,0.04544136720836194,0.2008850232700084
4864_5120_2816_3072,MSAVI,65535,44437,1239.0,45676.0,19859.0,medium,0.6780651560234989,0.018905928130006865,0.3030289158464942
4864_5120_3072_3328,MSAVI,65535,43895,1070.0,44965.0,20570.0,medium,0.6697947661554894,0.016327153429465172,0.3138780804150454
4864_5120_3328_3584,MSAVI,65535,43744,6473.0,50217.0,15318.0,medium,0.6674906538490882,0.09877164873731593,0.2337376974135958
4864_5120_3584_3840,MSAVI,65535,45371,2433.0,47804.0,17731.0,medium,0.6923170824750133,0.037125200274662394,0.27055771725032424
4864_5120_3840_4096,MSAVI,65535,43298,9292.0,52590.0,12945.0,medium,0.6606851300831617,0.14178683146410315,0.19752803845273517
4864_5120_4096_4352,MSAVI,65535,47344,2305.0,49649.0,15886.0,medium,0.7224231326771954,0.03517204547188525,0.24240482185091936
4864_5120_4352_4608,MSAVI,65535,45723,3892.0,49615.0,15920.0,medium,0.6976882581826505,0.05938811322194247,0.24292362859540703
4864_5120_4608_4864,MSAVI,65535,45103,6364.0,51467.0,14068.0,medium,0.6882276646066987,0.09710841535057603,0.21466392004272525
4864_5120_4864_5120,MSAVI,65535,46522,5577.0,52099.0,13436.0,medium,0.709880216678111,0.08509956511787595,0.20502021820401312
4864_5120_5120_5376,MSAVI,65535,44163,4115.0,48278.0,17257.0,medium,0.6738841840238041,0.06279087510490577,0.26332494087129016
4864_5120_5376_5632,MSAVI,65535,46398,467.0,46865.0,18670.0,medium,0.7079880979629206,0.007125963225757229,0.2848859388113222
4864_5120_5632_5888,MSAVI,65535,46932,1639.0,48571.0,16964.0,medium,0.7161364156557565,0.025009536888685437,0.2588540474555581
4864_5120_5888_6144,MSAVI,65535,44385,3802.0,48187.0,17348.0,medium,0.6772716868848707,0.0580148012512398,0.26471351186388953
4864_5120_6144_6400,MSAVI,65535,44595,3643.0,48238.0,17297.0,medium,0.680476081483177,0.05558861676966506,0.263935301747158
4864_5120_6400_6656,MSAVI,65535,42125,10272.0,52397.0,13138.0,medium,0.6427862973983368,0.15674067292286564,0.2004730296787976
4864_5120_6656_6912,MSAVI,65535,44915,3117.0,48032.0,17503.0,medium,0.6853589684901198,0.047562371252002744,0.26707866025787746
4864_5120_6912_7168,MSAVI,65535,46026,4862.0,50888.0,14647.0,medium,0.7023117418173495,0.074189364461738,0.2234988937209125
4864_5120_7168_7424,MSAVI,65535,44483,2501.0,46984.0,18551.0,medium,0.678767071030747,0.038162813763637754,0.2830701152056153
4864_5120_7424_7680,MSAVI,65535,41956,8659.0,50615.0,14920.0,medium,0.640207522697795,0.13212787060349432,0.2276646066987106
4864_5120_7680_7936,MSAVI,65535,42551,3855.0,46406.0,19129.0,medium,0.6492866407263295,0.058823529411764705,0.29188982986190587
4864_5120_7936_8192,MSAVI,65535,45684,5176.0,50860.0,14675.0,medium,0.6970931563286793,0.07898069733730068,0.22392614633402
4864_5120_8192_8448,MSAVI,65535,45316,3039.0,48355.0,17180.0,medium,0.691477836270695,0.04637216754406043,0.26214999618524454
4864_5120_8448_8704,MSAVI,65535,52862,1179.0,54041.0,11494.0,medium,0.8066224155031663,0.01799038681620508,0.17538719768062866
4864_5120_8704_8960,MSAVI,65535,47468,6209.0,53677.0,11858.0,medium,0.7243152513923857,0.09474326695658808,0.18094148165102616
4864_5120_8960_9216,MSAVI,65535,39679,14325.0,54004.0,11531.0,medium,0.6054627298390173,0.21858548867017624,0.17595178149080645
4864_5120_9216_9472,MSAVI,65535,37877,22268.0,60145.0,5390.0,medium,0.5779659723811703,0.33978789959563593,0.08224612802319371
4864_5120_9472_9728,MSAVI,65535,38910,11887.0,50797.0,14738.0,medium,0.5937285420004578,0.18138399328603036,0.22488746471351187
4864_5120_9728_9984,MSAVI,65535,38666,1122.0,39788.0,25747.0,medium,0.5900053406576639,0.017120622568093387,0.39287403677424276
4864_5120_9984_10240,MSAVI,65535,40387,2819.0,43206.0,22329.0,medium,0.6162661173418784,0.04301518272678721,0.3407186999313344
4864_5120_10240_10496,MSAVI,65535,40980,2640.0,43620.0,21915.0,medium,0.6253147173266194,0.040283817807278556,0.33440146486610206
4864_5120_10496_10752,MSAVI,65535,45535,0.0,45535.0,20000.0,medium,0.6948195620660715,0.0,0.30518043793392846
4864_5120_10752_11008,MSAVI,65535,42292,1004.0,43296.0,22239.0,medium,0.6453345540550851,0.015320057984283207,0.33934538796063174
4864_5120_11008_11264,MSAVI,65535,44852,1244.0,46096.0,19439.0,medium,0.6843976501106279,0.018982223239490347,0.29662012664988174
4864_5120_11264_11520,MSAVI,65535,52370,1228.0,53598.0,11937.0,medium,0.7991149767299917,0.018738078889143205,0.18214694438086518
4864_5120_11520_11776,MSAVI,65535,50737,802.0,51539.0,13996.0,medium,0.7741969939726864,0.01223773556115053,0.2135652704661631
4864_5120_11776_12032,MSAVI,65535,46414,827.0,47241.0,18294.0,medium,0.7082322423132678,0.012619211108567941,0.27914854657816435
4864_5120_12032_12288,MSAVI,65535,47964,309.0,48273.0,17262.0,medium,0.7318837262531471,0.004715037766079194,0.26340123598077364
4864_5120_12288_12544,MSAVI,65535,44638,3174.0,47812.0,17723.0,medium,0.6811322194247349,0.048432135500114444,0.27043564507515067
4864_5120_12544_12800,MSAVI,65535,46989,1567.0,48556.0,16979.0,medium,0.7170061799038682,0.02391088731212329,0.25908293278400857
4864_5120_12800_13056,MSAVI,65410,126,2445.0,2571.0,62839.0,medium,0.0019263109616266625,0.03737960556489833,0.960694083473475
5120_5376_2048_2304,MSAVI,65535,47913,123.0,48036.0,17499.0,medium,0.7311055161364156,0.00187685969329366,0.2670176241702907
5120_5376_2304_2560,MSAVI,65535,49975,212.0,50187.0,15348.0,medium,0.7625696192874036,0.0032349126420996416,0.23419546807049668
5120_5376_2560_2816,MSAVI,65535,47176,122.0,47298.0,18237.0,medium,0.7198596169985504,0.0018616006713969636,0.27827878233005265
5120_5376_2816_3072,MSAVI,65535,47495,1078.0,48573.0,16962.0,medium,0.7247272449835965,0.016449225604638743,0.25882352941176473
5120_5376_3072_3328,MSAVI,65535,46710,671.0,47381.0,18154.0,medium,0.7127489127946899,0.010238803692683299,0.27701228351262686
5120_5376_3328_3584,MSAVI,65535,44092,1732.0,45824.0,19711.0,medium,0.6728007934691387,0.026428625925078202,0.30077058060578316
5120_5376_3584_3840,MSAVI,65535,44686,4004.0,48690.0,16845.0,medium,0.6818646524757763,0.06109712367437247,0.2570382238498512
5120_5376_3840_4096,MSAVI,65535,44585,2530.0,47115.0,18420.0,medium,0.68032349126421,0.03860532539864195,0.2810711833371481
5120_5376_4096_4352,MSAVI,65535,48322,961.0,49283.0,16252.0,medium,0.7373464560921645,0.014663920042725261,0.24798962386511025
5120_5376_4352_4608,MSAVI,65535,46629,4527.0,51156.0,14379.0,medium,0.7115129320210575,0.0690775921263447,0.21940947585259785
5120_5376_4608_4864,MSAVI,65535,44160,3572.0,47732.0,17803.0,medium,0.673838406958114,0.05450522621499962,0.2716563668268864
5120_5376_4864_5120,MSAVI,65535,44264,1849.0,46113.0,19422.0,medium,0.6754253452353705,0.028213931486991684,0.2963607232776379
5120_5376_5120_5376,MSAVI,65535,43628,626.0,44254.0,21281.0,medium,0.6657206073090715,0.00955214770733196,0.32472724498359656
5120_5376_5376_5632,MSAVI,65535,43636,324.0,43960.0,21575.0,medium,0.665842679484245,0.00494392309452964,0.3292133974212253
5120_5376_5632_5888,MSAVI,65535,45134,1418.0,46552.0,18983.0,medium,0.6887006942854963,0.021637293049515526,0.2896620126649882
5120_5376_5888_6144,MSAVI,65535,45748,5582.0,51330.0,14205.0,medium,0.6980697337300679,0.08517586022735943,0.21675440604257268
5120_5376_6144_6400,MSAVI,65535,46302,4893.0,51195.0,14340.0,medium,0.7065232318608378,0.07466239414053559,0.2188143739986267
5120_5376_6400_6656,MSAVI,65535,43266,5983.0,49249.0,16286.0,medium,0.6601968413824674,0.09129472800793469,0.24850843060959793
5120_5376_6656_6912,MSAVI,65535,44221,9144.0,53365.0,12170.0,medium,0.6747692072938125,0.13952849622339208,0.18570229648279546
5120_5376_6912_7168,MSAVI,65535,46115,2727.0,48842.0,16693.0,medium,0.7036697947661555,0.04161135271229114,0.25471885252155335
5120_5376_7168_7424,MSAVI,65535,43298,3105.0,46403.0,19132.0,medium,0.6606851300831617,0.04737926298924239,0.29193560692759596
5120_5376_7424_7680,MSAVI,65535,45805,4051.0,49856.0,15679.0,medium,0.6989394979781796,0.06181429770351721,0.2392462043183032
5120_5376_7680_7936,MSAVI,65535,41793,6467.0,48260.0,17275.0,medium,0.6377203021286335,0.09868009460593576,0.2635996032654307
5120_5376_7936_8192,MSAVI,65535,43195,4697.0,47892.0,17643.0,medium,0.6591134508278019,0.07167162584878309,0.26921492332341496
5120_5376_8192_8448,MSAVI,65535,45584,5730.0,51314.0,14221.0,medium,0.6955672541390097,0.08743419546807049,0.21699855039291982
5120_5376_8448_8704,MSAVI,65535,46209,2397.0,48606.0,16929.0,medium,0.705104142824445,0.036575875486381325,0.25831998168917375
5120_5376_8704_8960,MSAVI,65535,48201,4897.0,53098.0,12437.0,medium,0.7355001144426643,0.07472343022812238,0.1897764553292134
5120_5376_8960_9216,MSAVI,65535,47794,3643.0,51437.0,14098.0,medium,0.7292896925307087,0.05558861676966506,0.21512169069962617
5120_5376_9216_9472,MSAVI,65535,39206,7601.0,46807.0,18728.0,medium,0.5982452124818799,0.1159838254367895,0.28577096208133057
