,patch_number,VegetationIndex,Patch_Area,VI_Area,Pure_GaborArea,AreaSum,Unknown_Area,class,Normalized_VI_Area,Normalized_Pure_GaborArea,Normalized_Unknown_Area
1156,2816_3072_8960_9216,MSAVI,65536,31405,5742.0,37147.0,28389.0,good,0.4792022705078125,0.087615966796875,0.4331817626953125
1157,3072_3328_256_512,MSAVI,65536,27927,12691.0,40618.0,24918.0,good,0.4261322021484375,0.1936492919921875,0.380218505859375
1158,3072_3328_512_768,MSAVI,65536,28857,3873.0,32730.0,32806.0,good,0.4403228759765625,0.0590972900390625,0.500579833984375
1159,3072_3328_768_1024,MSAVI,65536,32908,2819.0,35727.0,29809.0,good,0.50213623046875,0.0430145263671875,0.4548492431640625
1160,3072_3328_1024_1280,MSAVI,65536,35643,4944.0,40587.0,24949.0,good,0.5438690185546875,0.075439453125,0.3806915283203125
1161,3072_3328_1280_1536,MSAVI,65536,51952,9797.0,61749.0,3787.0,good,0.792724609375,0.1494903564453125,0.0577850341796875
1162,3072_3328_1536_1792,MSAVI,65536,37188,8316.0,45504.0,20032.0,good,0.56744384765625,0.12689208984375,0.3056640625
1163,3072_3328_1792_2048,MSAVI,65536,40523,7783.0,48306.0,17230.0,good,0.6183319091796875,0.1187591552734375,0.262908935546875
1164,3072_3328_2048_2304,MSAVI,65536,31342,7364.0,38706.0,26830.0,good,0.478240966796875,0.11236572265625,0.409393310546875
1165,3072_3328_2304_2560,MSAVI,65536,30495,9172.0,39667.0,25869.0,good,0.4653167724609375,0.13995361328125,0.3947296142578125
1166,3072_3328_2560_2816,MSAVI,65536,27824,10693.0,38517.0,27019.0,good,0.424560546875,0.1631622314453125,0.4122772216796875
1167,3072_3328_2816_3072,MSAVI,65536,29535,5396.0,34931.0,30605.0,good,0.4506683349609375,0.08233642578125,0.4669952392578125
1168,3072_3328_3072_3328,MSAVI,65536,33815,4191.0,38006.0,27530.0,good,0.5159759521484375,0.0639495849609375,0.420074462890625
1169,3072_3328_3328_3584,MSAVI,65536,31113,6995.0,38108.0,27428.0,good,0.4747467041015625,0.1067352294921875,0.41851806640625
1170,3072_3328_3584_3840,MSAVI,65536,35653,8802.0,44455.0,21081.0,good,0.5440216064453125,0.134307861328125,0.3216705322265625
1171,3072_3328_3840_4096,MSAVI,65536,33495,10278.0,43773.0,21763.0,good,0.5110931396484375,0.156829833984375,0.3320770263671875
1172,3072_3328_4096_4352,MSAVI,65536,35296,6422.0,41718.0,23818.0,good,0.53857421875,0.097991943359375,0.363433837890625
1173,3072_3328_4352_4608,MSAVI,65536,37739,5208.0,42947.0,22589.0,good,0.5758514404296875,0.0794677734375,0.3446807861328125
1174,3072_3328_4608_4864,MSAVI,65536,44941,16106.0,61047.0,4489.0,good,0.6857452392578125,0.245758056640625,0.0684967041015625
1175,3072_3328_4864_5120,MSAVI,65536,37804,9480.0,47284.0,18252.0,good,0.57684326171875,0.1446533203125,0.27850341796875
1176,3072_3328_5120_5376,MSAVI,65536,35558,14647.0,50205.0,15331.0,good,0.542572021484375,0.2234954833984375,0.2339324951171875
1177,3072_3328_5376_5632,MSAVI,65536,39825,10607.0,50432.0,15104.0,good,0.6076812744140625,0.1618499755859375,0.23046875
1178,3072_3328_5632_5888,MSAVI,65536,37660,5982.0,43642.0,21894.0,good,0.57464599609375,0.091278076171875,0.334075927734375
1179,3072_3328_5888_6144,MSAVI,65536,48491,10940.0,59431.0,6105.0,good,0.7399139404296875,0.16693115234375,0.0931549072265625
1180,3072_3328_6144_6400,MSAVI,65536,44431,10107.0,54538.0,10998.0,good,0.6779632568359375,0.1542205810546875,0.167816162109375
1181,3072_3328_6400_6656,MSAVI,65536,33451,7189.0,40640.0,24896.0,good,0.5104217529296875,0.1096954345703125,0.3798828125
1182,3072_3328_6656_6912,MSAVI,65536,32484,5198.0,37682.0,27854.0,good,0.49566650390625,0.079315185546875,0.425018310546875
1183,3072_3328_6912_7168,MSAVI,65536,42008,7574.0,49582.0,15954.0,good,0.6409912109375,0.115570068359375,0.243438720703125
1184,3072_3328_7168_7424,MSAVI,65536,37559,6505.0,44064.0,21472.0,good,0.5731048583984375,0.0992584228515625,0.32763671875
1185,3072_3328_7424_7680,MSAVI,65536,35119,4628.0,39747.0,25789.0,good,0.5358734130859375,0.07061767578125,0.3935089111328125
1186,3072_3328_7680_7936,MSAVI,65536,37088,4844.0,41932.0,23604.0,good,0.56591796875,0.07391357421875,0.36016845703125
1187,3072_3328_7936_8192,MSAVI,65536,37495,11012.0,48507.0,17029.0,good,0.5721282958984375,0.16802978515625,0.2598419189453125
1188,3072_3328_8192_8448,MSAVI,65536,35171,11584.0,46755.0,18781.0,good,0.5366668701171875,0.1767578125,0.2865753173828125
1189,3072_3328_8448_8704,MSAVI,65536,39410,15084.0,54494.0,11042.0,good,0.601348876953125,0.23016357421875,0.168487548828125
1190,3072_3328_8704_8960,MSAVI,65536,33924,10756.0,44680.0,20856.0,good,0.51763916015625,0.16412353515625,0.3182373046875
1191,3072_3328_8960_9216,MSAVI,65536,36790,12962.0,49752.0,15784.0,good,0.561370849609375,0.197784423828125,0.2408447265625
1192,3328_3584_256_512,MSAVI,65536,31980,7354.0,39334.0,26202.0,good,0.48797607421875,0.112213134765625,0.399810791015625
1193,3328_3584_512_768,MSAVI,65536,33213,7176.0,40389.0,25147.0,good,0.5067901611328125,0.1094970703125,0.3837127685546875
1194,3328_3584_768_1024,MSAVI,65536,31630,9690.0,41320.0,24216.0,good,0.482635498046875,0.147857666015625,0.3695068359375
1195,3328_3584_1024_1280,MSAVI,65536,35162,4989.0,40151.0,25385.0,good,0.536529541015625,0.0761260986328125,0.3873443603515625
1196,3328_3584_1280_1536,MSAVI,65536,40082,11253.0,51335.0,14201.0,good,0.611602783203125,0.1717071533203125,0.2166900634765625
1197,3328_3584_1536_1792,MSAVI,65536,36054,8805.0,44859.0,20677.0,good,0.550140380859375,0.1343536376953125,0.3155059814453125
1198,3328_3584_1792_2048,MSAVI,65536,33710,9081.0,42791.0,22745.0,good,0.514373779296875,0.1385650634765625,0.3470611572265625
1199,3328_3584_2048_2304,MSAVI,65536,33840,5253.0,39093.0,26443.0,good,0.516357421875,0.0801544189453125,0.4034881591796875
1200,3328_3584_2304_2560,MSAVI,65536,30339,8251.0,38590.0,26946.0,good,0.4629364013671875,0.1259002685546875,0.411163330078125
1201,3328_3584_2560_2816,MSAVI,65536,33005,10993.0,43998.0,21538.0,good,0.5036163330078125,0.1677398681640625,0.328643798828125
1202,3328_3584_2816_3072,MSAVI,65536,27572,9614.0,37186.0,28350.0,good,0.42071533203125,0.146697998046875,0.432586669921875
1203,3328_3584_3072_3328,MSAVI,65536,39876,14009.0,53885.0,11651.0,good,0.60845947265625,0.2137603759765625,0.1777801513671875
1204,3328_3584_3328_3584,MSAVI,65536,39883,9380.0,49263.0,16273.0,good,0.6085662841796875,0.14312744140625,0.2483062744140625
1205,3328_3584_3584_3840,MSAVI,65536,36864,10937.0,47801.0,17735.0,good,0.5625,0.1668853759765625,0.2706146240234375
1206,3328_3584_3840_4096,MSAVI,65536,35375,6577.0,41952.0,23584.0,good,0.5397796630859375,0.1003570556640625,0.35986328125
1207,3328_3584_4096_4352,MSAVI,65536,36165,8131.0,44296.0,21240.0,good,0.5518341064453125,0.1240692138671875,0.3240966796875
1208,3328_3584_4352_4608,MSAVI,65536,38156,8458.0,46614.0,18922.0,good,0.58221435546875,0.129058837890625,0.288726806640625
1209,3328_3584_4608_4864,MSAVI,65536,42361,12425.0,54786.0,10750.0,good,0.6463775634765625,0.1895904541015625,0.164031982421875
1210,3328_3584_4864_5120,MSAVI,65536,32528,7036.0,39564.0,25972.0,good,0.496337890625,0.10736083984375,0.39630126953125
1211,3328_3584_5120_5376,MSAVI,65536,37528,17702.0,55230.0,10306.0,good,0.5726318359375,0.270111083984375,0.157257080078125
1212,3328_3584_5376_5632,MSAVI,65536,36820,14972.0,51792.0,13744.0,good,0.56182861328125,0.22845458984375,0.209716796875
1213,3328_3584_5632_5888,MSAVI,65536,36559,13081.0,49640.0,15896.0,good,0.5578460693359375,0.1996002197265625,0.2425537109375
1214,3328_3584_5888_6144,MSAVI,65536,32188,8241.0,40429.0,25107.0,good,0.49114990234375,0.1257476806640625,0.3831024169921875
1215,3328_3584_6144_6400,MSAVI,65536,32367,10303.0,42670.0,22866.0,good,0.4938812255859375,0.1572113037109375,0.348907470703125
1216,3328_3584_6400_6656,MSAVI,65536,42486,16266.0,58752.0,6784.0,good,0.648284912109375,0.248199462890625,0.103515625
1217,3328_3584_6656_6912,MSAVI,65536,40369,8674.0,49043.0,16493.0,good,0.6159820556640625,0.132354736328125,0.2516632080078125
1218,3328_3584_6912_7168,MSAVI,65536,45933,4910.0,50843.0,14693.0,good,0.7008819580078125,0.074920654296875,0.2241973876953125
1219,3328_3584_7168_7424,MSAVI,65536,38312,9638.0,47950.0,17586.0,good,0.5845947265625,0.147064208984375,0.268341064453125
1220,3328_3584_7424_7680,MSAVI,65536,39087,4627.0,43714.0,21822.0,good,0.5964202880859375,0.0706024169921875,0.332977294921875
1221,3328_3584_7680_7936,MSAVI,65536,40070,8592.0,48662.0,16874.0,good,0.611419677734375,0.131103515625,0.257476806640625
1222,3328_3584_7936_8192,MSAVI,65536,35095,5697.0,40792.0,24744.0,good,0.5355072021484375,0.0869293212890625,0.3775634765625
1223,3328_3584_8192_8448,MSAVI,65536,34772,15575.0,50347.0,15189.0,good,0.53057861328125,0.2376556396484375,0.2317657470703125
1224,3328_3584_8448_8704,MSAVI,65536,36353,21637.0,57990.0,7546.0,good,0.5547027587890625,0.3301544189453125,0.115142822265625
1225,3328_3584_8704_8960,MSAVI,65536,31670,25876.0,57546.0,7990.0,good,0.483245849609375,0.39483642578125,0.121917724609375
1226,3328_3584_8960_9216,MSAVI,65536,39139,11175.0,50314.0,15222.0,good,0.5972137451171875,0.1705169677734375,0.232269287109375
1227,3584_3840_256_512,MSAVI,65536,34381,5459.0,39840.0,25696.0,good,0.5246124267578125,0.0832977294921875,0.39208984375
1228,3584_3840_512_768,MSAVI,65536,32171,7709.0,39880.0,25656.0,good,0.4908905029296875,0.1176300048828125,0.3914794921875
1229,3584_3840_768_1024,MSAVI,65536,35204,7670.0,42874.0,22662.0,good,0.53717041015625,0.117034912109375,0.345794677734375
1230,3584_3840_1024_1280,MSAVI,65536,29034,5877.0,34911.0,30625.0,good,0.443023681640625,0.0896759033203125,0.4673004150390625
1231,3584_3840_1280_1536,MSAVI,65536,31397,5069.0,36466.0,29070.0,good,0.4790802001953125,0.0773468017578125,0.443572998046875
1232,3584_3840_1536_1792,MSAVI,65536,36281,7006.0,43287.0,22249.0,good,0.5536041259765625,0.106903076171875,0.3394927978515625
1233,3584_3840_1792_2048,MSAVI,65536,32760,5774.0,38534.0,27002.0,good,0.4998779296875,0.088104248046875,0.412017822265625
1234,3584_3840_2048_2304,MSAVI,65536,30718,7958.0,38676.0,26860.0,good,0.468719482421875,0.121429443359375,0.40985107421875
1235,3584_3840_2304_2560,MSAVI,65536,33576,7862.0,41438.0,24098.0,good,0.5123291015625,0.119964599609375,0.367706298828125
1236,3584_3840_2560_2816,MSAVI,65536,29238,6938.0,36176.0,29360.0,good,0.446136474609375,0.105865478515625,0.447998046875
1237,3584_3840_2816_3072,MSAVI,65536,31095,5703.0,36798.0,28738.0,good,0.4744720458984375,0.0870208740234375,0.438507080078125
1238,3584_3840_3072_3328,MSAVI,65536,34368,11267.0,45635.0,19901.0,good,0.5244140625,0.1719207763671875,0.3036651611328125
1239,3584_3840_3328_3584,MSAVI,65536,39992,3404.0,43396.0,22140.0,good,0.6102294921875,0.05194091796875,0.33782958984375
1240,3584_3840_3584_3840,MSAVI,65536,39996,5057.0,45053.0,20483.0,good,0.61029052734375,0.0771636962890625,0.3125457763671875
1241,3584_3840_3840_4096,MSAVI,65536,35465,10054.0,45519.0,20017.0,good,0.5411529541015625,0.153411865234375,0.3054351806640625
1242,3584_3840_4096_4352,MSAVI,65536,34966,8604.0,43570.0,21966.0,good,0.533538818359375,0.13128662109375,0.335174560546875
1243,3584_3840_4352_4608,MSAVI,65536,41245,11574.0,52819.0,12717.0,good,0.6293487548828125,0.176605224609375,0.1940460205078125
1244,3584_3840_4608_4864,MSAVI,65536,36576,9039.0,45615.0,19921.0,good,0.55810546875,0.1379241943359375,0.3039703369140625
1245,3584_3840_4864_5120,MSAVI,65536,35559,10562.0,46121.0,19415.0,good,0.5425872802734375,0.161163330078125,0.2962493896484375
1246,3584_3840_5120_5376,MSAVI,65536,34319,16537.0,50856.0,14680.0,good,0.5236663818359375,0.2523345947265625,0.2239990234375
1247,3584_3840_5376_5632,MSAVI,65536,38819,10593.0,49412.0,16124.0,good,0.5923309326171875,0.1616363525390625,0.24603271484375
1248,3584_3840_5632_5888,MSAVI,65536,43898,8230.0,52128.0,13408.0,good,0.669830322265625,0.125579833984375,0.20458984375
1249,3584_3840_5888_6144,MSAVI,65536,36747,12874.0,49621.0,15915.0,good,0.5607147216796875,0.196441650390625,0.2428436279296875
1250,3584_3840_6144_6400,MSAVI,65536,35597,10632.0,46229.0,19307.0,good,0.5431671142578125,0.1622314453125,0.2946014404296875
1251,3584_3840_6400_6656,MSAVI,65536,38791,4368.0,43159.0,22377.0,good,0.5919036865234375,0.066650390625,0.3414459228515625
1252,3584_3840_6656_6912,MSAVI,65536,40511,5319.0,45830.0,19706.0,good,0.6181488037109375,0.0811614990234375,0.300689697265625
1253,3584_3840_6912_7168,MSAVI,65536,38423,7505.0,45928.0,19608.0,good,0.5862884521484375,0.1145172119140625,0.2991943359375
1254,3584_3840_7168_7424,MSAVI,65536,34006,13488.0,47494.0,18042.0,good,0.518890380859375,0.205810546875,0.275299072265625
1255,3584_3840_7424_7680,MSAVI,65536,39371,9128.0,48499.0,17037.0,good,0.6007537841796875,0.1392822265625,0.2599639892578125
1256,3584_3840_7680_7936,MSAVI,65536,35386,9236.0,44622.0,20914.0,good,0.539947509765625,0.14093017578125,0.319122314453125
1257,3584_3840_7936_8192,MSAVI,65536,37387,4887.0,42274.0,23262.0,good,0.5704803466796875,0.0745697021484375,0.354949951171875
1258,3584_3840_8192_8448,MSAVI,65536,35764,5409.0,41173.0,24363.0,good,0.54571533203125,0.0825347900390625,0.3717498779296875
1259,3584_3840_8448_8704,MSAVI,65536,43590,11694.0,55284.0,10252.0,good,0.665130615234375,0.178436279296875,0.15643310546875
1260,3584_3840_8704_8960,MSAVI,65536,33801,10707.0,44508.0,21028.0,good,0.5157623291015625,0.1633758544921875,0.32086181640625
1261,3584_3840_8960_9216,MSAVI,65536,36354,8199.0,44553.0,20983.0,good,0.554718017578125,0.1251068115234375,0.3201751708984375
1262,3584_3840_9216_9472,MSAVI,65536,36416,9652.0,46068.0,19468.0,good,0.5556640625,0.14727783203125,0.29705810546875
1263,3840_4096_256_512,MSAVI,65536,33818,7595.0,41413.0,24123.0,good,0.516021728515625,0.1158905029296875,0.3680877685546875
1264,3840_4096_512_768,MSAVI,65536,32699,11300.0,43999.0,21537.0,good,0.4989471435546875,0.17242431640625,0.3286285400390625
1265,3840_4096_768_1024,MSAVI,65536,30404,5689.0,36093.0,29443.0,good,0.46392822265625,0.0868072509765625,0.4492645263671875
1266,3840_4096_1024_1280,MSAVI,65536,30305,5064.0,35369.0,30167.0,good,0.4624176025390625,0.0772705078125,0.4603118896484375
1267,3840_4096_1280_1536,MSAVI,65536,31380,8159.0,39539.0,25997.0,good,0.47882080078125,0.1244964599609375,0.3966827392578125
1268,3840_4096_1536_1792,MSAVI,65536,31629,5311.0,36940.0,28596.0,good,0.4826202392578125,0.0810394287109375,0.43634033203125
1269,3840_4096_1792_2048,MSAVI,65536,32125,7552.0,39677.0,25859.0,good,0.4901885986328125,0.115234375,0.3945770263671875
1270,3840_4096_2048_2304,MSAVI,65536,30425,9366.0,39791.0,25745.0,good,0.4642486572265625,0.142913818359375,0.3928375244140625
1271,3840_4096_2304_2560,MSAVI,65536,32298,7546.0,39844.0,25692.0,good,0.492828369140625,0.115142822265625,0.39202880859375
1272,3840_4096_2560_2816,MSAVI,65536,30976,6867.0,37843.0,27693.0,good,0.47265625,0.1047821044921875,0.4225616455078125
1273,3840_4096_2816_3072,MSAVI,65536,30624,8653.0,39277.0,26259.0,good,0.46728515625,0.1320343017578125,0.4006805419921875
1274,3840_4096_3072_3328,MSAVI,65536,32216,7814.0,40030.0,25506.0,good,0.4915771484375,0.119232177734375,0.389190673828125
1275,3840_4096_3328_3584,MSAVI,65536,36552,15294.0,51846.0,13690.0,good,0.5577392578125,0.233367919921875,0.208892822265625
1276,3840_4096_3584_3840,MSAVI,65536,38159,6979.0,45138.0,20398.0,good,0.5822601318359375,0.1064910888671875,0.311248779296875
1277,3840_4096_3840_4096,MSAVI,65536,37783,10392.0,48175.0,17361.0,good,0.5765228271484375,0.1585693359375,0.2649078369140625
1278,3840_4096_4096_4352,MSAVI,65536,34231,13809.0,48040.0,17496.0,good,0.5223236083984375,0.2107086181640625,0.2669677734375
1279,3840_4096_4352_4608,MSAVI,65536,38316,9828.0,48144.0,17392.0,good,0.58465576171875,0.14996337890625,0.265380859375
1280,3840_4096_4608_4864,MSAVI,65536,37392,9237.0,46629.0,18907.0,good,0.570556640625,0.1409454345703125,0.2884979248046875
1281,3840_4096_4864_5120,MSAVI,65536,34735,11102.0,45837.0,19699.0,good,0.5300140380859375,0.169403076171875,0.3005828857421875
1282,3840_4096_5120_5376,MSAVI,65536,36313,10087.0,46400.0,19136.0,good,0.5540924072265625,0.1539154052734375,0.2919921875
1283,3840_4096_5376_5632,MSAVI,65536,37203,16763.0,53966.0,11570.0,good,0.5676727294921875,0.2557830810546875,0.176544189453125
1284,3840_4096_5632_5888,MSAVI,65536,50691,7867.0,58558.0,6978.0,good,0.7734832763671875,0.1200408935546875,0.106475830078125
1285,3840_4096_5888_6144,MSAVI,65536,37032,8455.0,45487.0,20049.0,good,0.5650634765625,0.1290130615234375,0.3059234619140625
1286,3840_4096_6144_6400,MSAVI,65536,32667,9410.0,42077.0,23459.0,good,0.4984588623046875,0.143585205078125,0.3579559326171875
1287,3840_4096_6400_6656,MSAVI,65536,34697,9258.0,43955.0,21581.0,good,0.5294342041015625,0.141265869140625,0.3292999267578125
1288,3840_4096_6656_6912,MSAVI,65536,35512,9846.0,45358.0,20178.0,good,0.5418701171875,0.150238037109375,0.307891845703125
1289,3840_4096_6912_7168,MSAVI,65536,37280,4054.0,41334.0,24202.0,good,0.56884765625,0.061859130859375,0.369293212890625
1290,3840_4096_7168_7424,MSAVI,65536,36676,19576.0,56252.0,9284.0,good,0.55963134765625,0.2987060546875,0.14166259765625
1291,3840_4096_7424_7680,MSAVI,65536,29123,9253.0,38376.0,27160.0,good,0.4443817138671875,0.1411895751953125,0.4144287109375
1292,3840_4096_7680_7936,MSAVI,65536,31720,7748.0,39468.0,26068.0,good,0.4840087890625,0.11822509765625,0.39776611328125
1293,3840_4096_7936_8192,MSAVI,65536,35002,9368.0,44370.0,21166.0,good,0.534088134765625,0.1429443359375,0.322967529296875
1294,3840_4096_8192_8448,MSAVI,65536,34972,7583.0,42555.0,22981.0,good,0.53363037109375,0.1157073974609375,0.3506622314453125
1295,3840_4096_8448_8704,MSAVI,65536,45354,8138.0,53492.0,12044.0,good,0.692047119140625,0.124176025390625,0.18377685546875
1296,3840_4096_8704_8960,MSAVI,65536,38616,7885.0,46501.0,19035.0,good,0.5892333984375,0.1203155517578125,0.2904510498046875
1297,3840_4096_8960_9216,MSAVI,65536,35457,9413.0,44870.0,20666.0,good,0.5410308837890625,0.1436309814453125,0.315338134765625
1298,3840_4096_9216_9472,MSAVI,65536,35371,4012.0,39383.0,26153.0,good,0.5397186279296875,0.06121826171875,0.3990631103515625
1299,4096_4352_256_512,MSAVI,65439,32921,5591.0,38512.0,26927.0,good,0.5030792035330613,0.08543834716300677,0.4114824493039319
1300,4096_4352_512_768,MSAVI,65536,35144,5263.0,40407.0,25129.0,good,0.5362548828125,0.0803070068359375,0.3834381103515625
1301,4096_4352_768_1024,MSAVI,65536,32397,9650.0,42047.0,23489.0,good,0.4943389892578125,0.147247314453125,0.3584136962890625
1302,4096_4352_1024_1280,MSAVI,65536,35071,8739.0,43810.0,21726.0,good,0.5351409912109375,0.1333465576171875,0.331512451171875
1303,4096_4352_1280_1536,MSAVI,65536,36133,5417.0,41550.0,23986.0,good,0.5513458251953125,0.0826568603515625,0.365997314453125
1304,4096_4352_1536_1792,MSAVI,65536,32854,7276.0,40130.0,25406.0,good,0.501312255859375,0.11102294921875,0.387664794921875
1305,4096_4352_1792_2048,MSAVI,65536,32577,9677.0,42254.0,23282.0,good,0.4970855712890625,0.1476593017578125,0.355255126953125
1306,4096_4352_2048_2304,MSAVI,65536,31722,10498.0,42220.0,23316.0,good,0.484039306640625,0.160186767578125,0.35577392578125
1307,4096_4352_2304_2560,MSAVI,65536,32791,5921.0,38712.0,26824.0,good,0.5003509521484375,0.0903472900390625,0.4093017578125
1308,4096_4352_2560_2816,MSAVI,65536,30853,5107.0,35960.0,29576.0,good,0.4707794189453125,0.0779266357421875,0.4512939453125
1309,4096_4352_2816_3072,MSAVI,65536,33123,6283.0,39406.0,26130.0,good,0.5054168701171875,0.0958709716796875,0.398712158203125
1310,4096_4352_3072_3328,MSAVI,65536,33961,3501.0,37462.0,28074.0,good,0.5182037353515625,0.0534210205078125,0.428375244140625
1311,4096_4352_3328_3584,MSAVI,65536,35888,10694.0,46582.0,18954.0,good,0.547607421875,0.163177490234375,0.289215087890625
1312,4096_4352_3584_3840,MSAVI,65536,37191,9588.0,46779.0,18757.0,good,0.5674896240234375,0.14630126953125,0.2862091064453125
1313,4096_4352_3840_4096,MSAVI,65536,27450,5364.0,32814.0,32722.0,good,0.418853759765625,0.08184814453125,0.499298095703125
1314,4096_4352_4096_4352,MSAVI,65536,39584,16767.0,56351.0,9185.0,good,0.60400390625,0.2558441162109375,0.1401519775390625
1315,4096_4352_4352_4608,MSAVI,65536,34916,10251.0,45167.0,20369.0,good,0.53277587890625,0.1564178466796875,0.3108062744140625
1316,4096_4352_4608_4864,MSAVI,65536,35437,8355.0,43792.0,21744.0,good,0.5407257080078125,0.1274871826171875,0.331787109375
1317,4096_4352_4864_5120,MSAVI,65536,33296,11890.0,45186.0,20350.0,good,0.508056640625,0.181427001953125,0.310516357421875
1318,4096_4352_5120_5376,MSAVI,65536,45395,13384.0,58779.0,6757.0,good,0.6926727294921875,0.2042236328125,0.1031036376953125
1319,4096_4352_5376_5632,MSAVI,65536,50390,8407.0,58797.0,6739.0,good,0.768890380859375,0.1282806396484375,0.1028289794921875
1320,4096_4352_5632_5888,MSAVI,65536,40858,8010.0,48868.0,16668.0,good,0.623443603515625,0.122222900390625,0.25433349609375
1321,4096_4352_5888_6144,MSAVI,65536,38508,12511.0,51019.0,14517.0,good,0.58758544921875,0.1909027099609375,0.2215118408203125
1322,4096_4352_6144_6400,MSAVI,65536,35667,7439.0,43106.0,22430.0,good,0.5442352294921875,0.1135101318359375,0.342254638671875
1323,4096_4352_6400_6656,MSAVI,65536,35596,6120.0,41716.0,23820.0,good,0.54315185546875,0.0933837890625,0.36346435546875
1324,4096_4352_6656_6912,MSAVI,65536,37760,12623.0,50383.0,15153.0,good,0.576171875,0.1926116943359375,0.2312164306640625
1325,4096_4352_6912_7168,MSAVI,65536,34474,12754.0,47228.0,18308.0,good,0.526031494140625,0.194610595703125,0.27935791015625
1326,4096_4352_7168_7424,MSAVI,65536,31311,7635.0,38946.0,26590.0,good,0.4777679443359375,0.1165008544921875,0.405731201171875
1327,4096_4352_7424_7680,MSAVI,65536,32461,4395.0,36856.0,28680.0,good,0.4953155517578125,0.0670623779296875,0.4376220703125
1328,4096_4352_7680_7936,MSAVI,65536,33585,10509.0,44094.0,21442.0,good,0.5124664306640625,0.1603546142578125,0.327178955078125
1329,4096_4352_7936_8192,MSAVI,65536,30790,13339.0,44129.0,21407.0,good,0.469818115234375,0.2035369873046875,0.3266448974609375
1330,4096_4352_8192_8448,MSAVI,65536,37594,9285.0,46879.0,18657.0,good,0.573638916015625,0.1416778564453125,0.2846832275390625
1331,4096_4352_8448_8704,MSAVI,65536,37642,10079.0,47721.0,17815.0,good,0.574371337890625,0.1537933349609375,0.2718353271484375
1332,4096_4352_8704_8960,MSAVI,65536,39061,12117.0,51178.0,14358.0,good,0.5960235595703125,0.1848907470703125,0.219085693359375
1333,4096_4352_8960_9216,MSAVI,65536,36526,3144.0,39670.0,25866.0,good,0.557342529296875,0.0479736328125,0.394683837890625
1334,4096_4352_9216_9472,MSAVI,65536,35408,3320.0,38728.0,26808.0,good,0.540283203125,0.0506591796875,0.4090576171875
1335,4352_4608_512_768,MSAVI,65536,34465,3030.0,37495.0,28041.0,good,0.5258941650390625,0.046234130859375,0.4278717041015625
1336,4352_4608_768_1024,MSAVI,65536,36637,6358.0,42995.0,22541.0,good,0.5590362548828125,0.097015380859375,0.3439483642578125
1337,4352_4608_1024_1280,MSAVI,65536,36454,5599.0,42053.0,23483.0,good,0.556243896484375,0.0854339599609375,0.3583221435546875
1338,4352_4608_1280_1536,MSAVI,65536,39135,6362.0,45497.0,20039.0,good,0.5971527099609375,0.097076416015625,0.3057708740234375
1339,4352_4608_1536_1792,MSAVI,65536,35824,6135.0,41959.0,23577.0,good,0.546630859375,0.0936126708984375,0.3597564697265625
1340,4352_4608_1792_2048,MSAVI,65536,31886,5481.0,37367.0,28169.0,good,0.486541748046875,0.0836334228515625,0.4298248291015625
1341,4352_4608_2048_2304,MSAVI,65536,31261,3852.0,35113.0,30423.0,good,0.4770050048828125,0.05877685546875,0.4642181396484375
1342,4352_4608_2304_2560,MSAVI,65536,32786,8060.0,40846.0,24690.0,good,0.500274658203125,0.12298583984375,0.376739501953125
1343,4352_4608_2560_2816,MSAVI,65536,27857,6028.0,33885.0,31651.0,good,0.4250640869140625,0.09197998046875,0.4829559326171875
1344,4352_4608_2816_3072,MSAVI,65536,30384,5553.0,35937.0,29599.0,good,0.463623046875,0.0847320556640625,0.4516448974609375
1345,4352_4608_3072_3328,MSAVI,65536,32045,3939.0,35984.0,29552.0,good,0.4889678955078125,0.0601043701171875,0.450927734375
1346,4352_4608_3328_3584,MSAVI,65536,36732,4250.0,40982.0,24554.0,good,0.56048583984375,0.064849853515625,0.374664306640625
1347,4352_4608_3584_3840,MSAVI,65536,32882,16887.0,49769.0,15767.0,good,0.501739501953125,0.2576751708984375,0.2405853271484375
1348,4352_4608_3840_4096,MSAVI,65536,32343,11083.0,43426.0,22110.0,good,0.4935150146484375,0.1691131591796875,0.337371826171875
1349,4352_4608_4096_4352,MSAVI,65536,35660,7737.0,43397.0,22139.0,good,0.54412841796875,0.1180572509765625,0.3378143310546875
1350,4352_4608_4352_4608,MSAVI,65536,34546,8754.0,43300.0,22236.0,good,0.527130126953125,0.133575439453125,0.33929443359375
1351,4352_4608_4608_4864,MSAVI,65536,36212,17520.0,53732.0,11804.0,good,0.55255126953125,0.267333984375,0.18011474609375
1352,4352_4608_4864_5120,MSAVI,65536,33791,16177.0,49968.0,15568.0,good,0.5156097412109375,0.2468414306640625,0.237548828125
1353,4352_4608_5120_5376,MSAVI,65536,35402,8914.0,44316.0,21220.0,good,0.540191650390625,0.136016845703125,0.32379150390625
1354,4352_4608_5376_5632,MSAVI,65536,27668,4942.0,32610.0,32926.0,good,0.42218017578125,0.075408935546875,0.502410888671875
1355,4352_4608_5632_5888,MSAVI,65536,41798,10117.0,51915.0,13621.0,good,0.637786865234375,0.1543731689453125,0.2078399658203125
1356,4352_4608_5888_6144,MSAVI,65536,34842,8006.0,42848.0,22688.0,good,0.531646728515625,0.122161865234375,0.34619140625
