,patch_number,VegetationIndex,Patch_Area,VI_Area,Pure_GaborArea,AreaSum,Unknown_Area,class,Normalized_VI_Area,Normalized_Pure_GaborArea,Normalized_Unknown_Area
2061,7680_7936_8960_9216,MSAVI,65536,34635,6192.0,40827.0,24709.0,good,0.5284881591796875,0.094482421875,0.3770294189453125
2062,7680_7936_9216_9472,MSAVI,65536,35775,6675.0,42450.0,23086.0,good,0.5458831787109375,0.1018524169921875,0.352264404296875
2063,7680_7936_9472_9728,MSAVI,65536,36678,10680.0,47358.0,18178.0,good,0.559661865234375,0.1629638671875,0.277374267578125
2064,7936_8192_768_1024,MSAVI,65536,39122,7588.0,46710.0,18826.0,good,0.596954345703125,0.11578369140625,0.287261962890625
2065,7936_8192_1024_1280,MSAVI,65536,41901,4958.0,46859.0,18677.0,good,0.6393585205078125,0.075653076171875,0.2849884033203125
2066,7936_8192_1280_1536,MSAVI,65536,45499,3903.0,49402.0,16134.0,good,0.6942596435546875,0.0595550537109375,0.246185302734375
2067,7936_8192_1536_1792,MSAVI,65536,38812,18510.0,57322.0,8214.0,good,0.59222412109375,0.282440185546875,0.125335693359375
2068,7936_8192_1792_2048,MSAVI,65536,43058,3479.0,46537.0,18999.0,good,0.657012939453125,0.0530853271484375,0.2899017333984375
2069,7936_8192_2048_2304,MSAVI,65536,43328,6333.0,49661.0,15875.0,good,0.6611328125,0.0966339111328125,0.2422332763671875
2070,7936_8192_2304_2560,MSAVI,65536,46457,1804.0,48261.0,17275.0,good,0.7088775634765625,0.02752685546875,0.2635955810546875
2071,7936_8192_2560_2816,MSAVI,65536,46511,2234.0,48745.0,16791.0,good,0.7097015380859375,0.034088134765625,0.2562103271484375
2072,7936_8192_2816_3072,MSAVI,65536,43278,17156.0,60434.0,5102.0,good,0.660369873046875,0.26177978515625,0.077850341796875
2073,7936_8192_3072_3328,MSAVI,65536,41561,7036.0,48597.0,16939.0,good,0.6341705322265625,0.10736083984375,0.2584686279296875
2074,7936_8192_3328_3584,MSAVI,65536,44783,7103.0,51886.0,13650.0,good,0.6833343505859375,0.1083831787109375,0.208282470703125
2075,7936_8192_3584_3840,MSAVI,65536,50720,3571.0,54291.0,11245.0,good,0.77392578125,0.0544891357421875,0.1715850830078125
2076,7936_8192_3840_4096,MSAVI,65536,44740,6135.0,50875.0,14661.0,good,0.68267822265625,0.0936126708984375,0.2237091064453125
2077,7936_8192_4096_4352,MSAVI,65536,45224,5446.0,50670.0,14866.0,good,0.6900634765625,0.083099365234375,0.226837158203125
2078,7936_8192_4352_4608,MSAVI,65536,47637,6089.0,53726.0,11810.0,good,0.7268829345703125,0.0929107666015625,0.180206298828125
2079,7936_8192_4608_4864,MSAVI,65536,46003,6989.0,52992.0,12544.0,good,0.7019500732421875,0.1066436767578125,0.19140625
2080,7936_8192_4864_5120,MSAVI,65536,41586,7951.0,49537.0,15999.0,good,0.634552001953125,0.1213226318359375,0.2441253662109375
2081,7936_8192_5120_5376,MSAVI,65536,43445,8842.0,52287.0,13249.0,good,0.6629180908203125,0.134918212890625,0.2021636962890625
2082,7936_8192_5376_5632,MSAVI,65536,40785,7329.0,48114.0,17422.0,good,0.6223297119140625,0.1118316650390625,0.265838623046875
2083,7936_8192_5632_5888,MSAVI,65536,40047,11168.0,51215.0,14321.0,good,0.6110687255859375,0.17041015625,0.2185211181640625
2084,7936_8192_5888_6144,MSAVI,65536,44473,9798.0,54271.0,11265.0,good,0.6786041259765625,0.149505615234375,0.1718902587890625
2085,7936_8192_6144_6400,MSAVI,65536,41250,11281.0,52531.0,13005.0,good,0.629425048828125,0.1721343994140625,0.1984405517578125
2086,7936_8192_6400_6656,MSAVI,65536,36699,6863.0,43562.0,21974.0,good,0.5599822998046875,0.1047210693359375,0.335296630859375
2087,7936_8192_6656_6912,MSAVI,65536,41183,6847.0,48030.0,17506.0,good,0.6284027099609375,0.1044769287109375,0.267120361328125
2088,7936_8192_6912_7168,MSAVI,65536,34268,13029.0,47297.0,18239.0,good,0.52288818359375,0.1988067626953125,0.2783050537109375
2089,7936_8192_7168_7424,MSAVI,65536,33600,9975.0,43575.0,21961.0,good,0.5126953125,0.1522064208984375,0.3350982666015625
2090,7936_8192_7424_7680,MSAVI,65536,37531,7000.0,44531.0,21005.0,good,0.5726776123046875,0.1068115234375,0.3205108642578125
2091,7936_8192_7680_7936,MSAVI,65536,40237,4905.0,45142.0,20394.0,good,0.6139678955078125,0.0748443603515625,0.311187744140625
2092,7936_8192_7936_8192,MSAVI,65536,41342,5038.0,46380.0,19156.0,good,0.630828857421875,0.076873779296875,0.29229736328125
2093,7936_8192_8192_8448,MSAVI,65536,37843,6462.0,44305.0,21231.0,good,0.5774383544921875,0.098602294921875,0.3239593505859375
2094,7936_8192_8448_8704,MSAVI,65536,37665,8517.0,46182.0,19354.0,good,0.5747222900390625,0.1299591064453125,0.295318603515625
2095,7936_8192_8704_8960,MSAVI,65536,35852,4275.0,40127.0,25409.0,good,0.54705810546875,0.0652313232421875,0.3877105712890625
2096,7936_8192_8960_9216,MSAVI,65536,34705,8331.0,43036.0,22500.0,good,0.5295562744140625,0.1271209716796875,0.34332275390625
2097,8192_8448_1024_1280,MSAVI,65536,42785,9457.0,52242.0,13294.0,good,0.6528472900390625,0.1443023681640625,0.202850341796875
2098,8192_8448_1280_1536,MSAVI,65536,46761,5593.0,52354.0,13182.0,good,0.7135162353515625,0.0853424072265625,0.201141357421875
2099,8192_8448_1536_1792,MSAVI,65536,47821,3351.0,51172.0,14364.0,good,0.7296905517578125,0.0511322021484375,0.21917724609375
2100,8192_8448_1792_2048,MSAVI,65536,41021,4563.0,45584.0,19952.0,good,0.6259307861328125,0.0696258544921875,0.304443359375
2101,8192_8448_2048_2304,MSAVI,65536,40813,6982.0,47795.0,17741.0,good,0.6227569580078125,0.106536865234375,0.2707061767578125
2102,8192_8448_2304_2560,MSAVI,65536,41380,7405.0,48785.0,16751.0,good,0.63140869140625,0.1129913330078125,0.2555999755859375
2103,8192_8448_2560_2816,MSAVI,65536,43575,5475.0,49050.0,16486.0,good,0.6649017333984375,0.0835418701171875,0.251556396484375
2104,8192_8448_2816_3072,MSAVI,65536,23952,0.0,23952.0,41584.0,good,0.365478515625,0.0,0.634521484375
2105,8192_8448_3072_3328,MSAVI,65536,37120,20280.0,57400.0,8136.0,good,0.56640625,0.3094482421875,0.1241455078125
2106,8192_8448_3328_3584,MSAVI,65536,32698,19855.0,52553.0,12983.0,good,0.498931884765625,0.3029632568359375,0.1981048583984375
2107,8192_8448_3584_3840,MSAVI,65536,42372,13493.0,55865.0,9671.0,good,0.64654541015625,0.2058868408203125,0.1475677490234375
2108,8192_8448_3840_4096,MSAVI,65536,43201,6347.0,49548.0,15988.0,good,0.6591949462890625,0.0968475341796875,0.24395751953125
2109,8192_8448_4096_4352,MSAVI,65536,50232,8034.0,58266.0,7270.0,good,0.7664794921875,0.122589111328125,0.110931396484375
2110,8192_8448_4352_4608,MSAVI,65536,53055,10104.0,63159.0,2377.0,good,0.8095550537109375,0.1541748046875,0.0362701416015625
2111,8192_8448_4608_4864,MSAVI,65536,50916,10024.0,60940.0,4596.0,good,0.77691650390625,0.1529541015625,0.07012939453125
2112,8192_8448_4864_5120,MSAVI,65536,47203,11430.0,58633.0,6903.0,good,0.7202606201171875,0.174407958984375,0.1053314208984375
2113,8192_8448_5120_5376,MSAVI,65536,51959,7813.0,59772.0,5764.0,good,0.7928314208984375,0.1192169189453125,0.08795166015625
2114,8192_8448_5376_5632,MSAVI,65536,44777,8088.0,52865.0,12671.0,good,0.6832427978515625,0.1234130859375,0.1933441162109375
2115,8192_8448_5632_5888,MSAVI,65536,46197,6025.0,52222.0,13314.0,good,0.7049102783203125,0.0919342041015625,0.203155517578125
2116,8192_8448_5888_6144,MSAVI,65536,45885,11319.0,57204.0,8332.0,good,0.7001495361328125,0.1727142333984375,0.12713623046875
2117,8192_8448_6144_6400,MSAVI,65536,40824,12486.0,53310.0,12226.0,good,0.6229248046875,0.190521240234375,0.186553955078125
2118,8192_8448_6400_6656,MSAVI,65536,34509,3920.0,38429.0,27107.0,good,0.5265655517578125,0.059814453125,0.4136199951171875
2119,8192_8448_6656_6912,MSAVI,65536,36695,5595.0,42290.0,23246.0,good,0.5599212646484375,0.0853729248046875,0.354705810546875
2120,8192_8448_6912_7168,MSAVI,65536,35429,6348.0,41777.0,23759.0,good,0.5406036376953125,0.09686279296875,0.3625335693359375
2121,8192_8448_7168_7424,MSAVI,65536,33012,8060.0,41072.0,24464.0,good,0.50372314453125,0.12298583984375,0.373291015625
2122,8192_8448_7424_7680,MSAVI,65536,34690,5241.0,39931.0,25605.0,good,0.529327392578125,0.0799713134765625,0.3907012939453125
2123,8192_8448_7680_7936,MSAVI,65536,36058,7969.0,44027.0,21509.0,good,0.550201416015625,0.1215972900390625,0.3282012939453125
2124,8448_8704_1024_1280,MSAVI,65536,42254,10388.0,52642.0,12894.0,good,0.644744873046875,0.15850830078125,0.196746826171875
2125,8448_8704_1280_1536,MSAVI,65536,46445,9220.0,55665.0,9871.0,good,0.7086944580078125,0.14068603515625,0.1506195068359375
2126,8448_8704_1536_1792,MSAVI,65536,40617,7960.0,48577.0,16959.0,good,0.6197662353515625,0.1214599609375,0.2587738037109375
2127,8448_8704_1792_2048,MSAVI,65536,38136,7101.0,45237.0,20299.0,good,0.5819091796875,0.1083526611328125,0.3097381591796875
2128,8448_8704_2048_2304,MSAVI,65536,43526,9856.0,53382.0,12154.0,good,0.664154052734375,0.150390625,0.185455322265625
2129,8448_8704_2304_2560,MSAVI,65536,40646,9932.0,50578.0,14958.0,good,0.620208740234375,0.15155029296875,0.228240966796875
2130,8448_8704_2560_2816,MSAVI,65536,45763,6902.0,52665.0,12871.0,good,0.6982879638671875,0.105316162109375,0.1963958740234375
2131,8448_8704_2816_3072,MSAVI,65536,38336,14399.0,52735.0,12801.0,good,0.5849609375,0.2197113037109375,0.1953277587890625
2132,8448_8704_3072_3328,MSAVI,65536,42002,11196.0,53198.0,12338.0,good,0.640899658203125,0.17083740234375,0.188262939453125
2133,8448_8704_3328_3584,MSAVI,65536,41281,5377.0,46658.0,18878.0,good,0.6298980712890625,0.0820465087890625,0.288055419921875
2134,8448_8704_3584_3840,MSAVI,65536,46261,8499.0,54760.0,10776.0,good,0.7058868408203125,0.1296844482421875,0.1644287109375
2135,8448_8704_3840_4096,MSAVI,65536,56431,4328.0,60759.0,4777.0,good,0.8610687255859375,0.0660400390625,0.0728912353515625
2136,8448_8704_4096_4352,MSAVI,65536,56231,8847.0,65078.0,458.0,good,0.8580169677734375,0.1349945068359375,0.006988525390625
2137,8448_8704_4352_4608,MSAVI,65536,57428,5724.0,63152.0,2384.0,good,0.87628173828125,0.08734130859375,0.036376953125
2138,8448_8704_4608_4864,MSAVI,65536,53935,5636.0,59571.0,5965.0,good,0.8229827880859375,0.08599853515625,0.0910186767578125
2139,8448_8704_4864_5120,MSAVI,65536,49785,888.0,50673.0,14863.0,good,0.7596588134765625,0.0135498046875,0.2267913818359375
2140,8448_8704_5120_5376,MSAVI,65536,41171,10547.0,51718.0,13818.0,good,0.6282196044921875,0.1609344482421875,0.210845947265625
2141,8448_8704_5376_5632,MSAVI,65536,43301,8641.0,51942.0,13594.0,good,0.6607208251953125,0.1318511962890625,0.207427978515625
2142,8448_8704_5632_5888,MSAVI,65536,41019,8961.0,49980.0,15556.0,good,0.6259002685546875,0.1367340087890625,0.23736572265625
2143,8448_8704_5888_6144,MSAVI,65536,34641,14689.0,49330.0,16206.0,good,0.5285797119140625,0.2241363525390625,0.247283935546875
2144,8448_8704_6144_6400,MSAVI,65536,33287,13422.0,46709.0,18827.0,good,0.5079193115234375,0.204803466796875,0.2872772216796875
2145,8704_8960_1024_1280,MSAVI,65536,37050,15291.0,52341.0,13195.0,good,0.565338134765625,0.2333221435546875,0.2013397216796875
2146,8704_8960_1280_1536,MSAVI,65536,40410,10173.0,50583.0,14953.0,good,0.616607666015625,0.1552276611328125,0.2281646728515625
2147,8704_8960_1536_1792,MSAVI,65536,40114,6253.0,46367.0,19169.0,good,0.612091064453125,0.0954132080078125,0.2924957275390625
2148,8704_8960_1792_2048,MSAVI,65536,39171,12806.0,51977.0,13559.0,good,0.5977020263671875,0.195404052734375,0.2068939208984375
2149,8704_8960_2048_2304,MSAVI,65536,39593,5754.0,45347.0,20189.0,good,0.6041412353515625,0.087799072265625,0.3080596923828125
2150,8704_8960_2304_2560,MSAVI,65536,40757,5733.0,46490.0,19046.0,good,0.6219024658203125,0.0874786376953125,0.290618896484375
2151,8704_8960_2560_2816,MSAVI,65536,44905,2335.0,47240.0,18296.0,good,0.6851959228515625,0.0356292724609375,0.2791748046875
2152,8704_8960_2816_3072,MSAVI,65536,45623,2367.0,47990.0,17546.0,good,0.6961517333984375,0.0361175537109375,0.267730712890625
2153,8704_8960_3072_3328,MSAVI,65536,47820,1698.0,49518.0,16018.0,good,0.72967529296875,0.025909423828125,0.244415283203125
2154,8704_8960_3328_3584,MSAVI,65536,44506,7167.0,51673.0,13863.0,good,0.679107666015625,0.1093597412109375,0.2115325927734375
2155,8704_8960_3584_3840,MSAVI,65536,13669,0.0,13669.0,51867.0,good,0.2085723876953125,0.0,0.7914276123046875
2156,8704_8960_3840_4096,MSAVI,65536,19259,0.0,19259.0,46277.0,good,0.2938690185546875,0.0,0.7061309814453125
2157,8704_8960_4096_4352,MSAVI,65536,14180,0.0,14180.0,51356.0,good,0.21636962890625,0.0,0.78363037109375
2158,8704_8960_4352_4608,MSAVI,65536,15610,0.0,15610.0,49926.0,good,0.238189697265625,0.0,0.761810302734375
2159,8704_8960_4608_4864,MSAVI,65536,60483,3824.0,64307.0,1229.0,good,0.9228973388671875,0.058349609375,0.0187530517578125
2160,8704_8960_4864_5120,MSAVI,65536,52075,1238.0,53313.0,12223.0,good,0.7946014404296875,0.018890380859375,0.1865081787109375
2161,8704_8960_5120_5376,MSAVI,65536,46986,1774.0,48760.0,16776.0,good,0.716949462890625,0.027069091796875,0.2559814453125
2162,8960_9216_1024_1280,MSAVI,65536,45293,9890.0,55183.0,10353.0,good,0.6911163330078125,0.150909423828125,0.1579742431640625
2163,8960_9216_1280_1536,MSAVI,65536,51029,4636.0,55665.0,9871.0,good,0.7786407470703125,0.07073974609375,0.1506195068359375
2164,8960_9216_1536_1792,MSAVI,65536,43870,7482.0,51352.0,14184.0,good,0.669403076171875,0.114166259765625,0.2164306640625
2165,8960_9216_1792_2048,MSAVI,65536,43623,2719.0,46342.0,19194.0,good,0.6656341552734375,0.0414886474609375,0.292877197265625
2166,8960_9216_2048_2304,MSAVI,65536,42131,19363.0,61494.0,4042.0,good,0.6428680419921875,0.2954559326171875,0.061676025390625
2167,8960_9216_2304_2560,MSAVI,65536,50892,8166.0,59058.0,6478.0,good,0.77655029296875,0.124603271484375,0.098846435546875
2168,8960_9216_2560_2816,MSAVI,65536,43444,3905.0,47349.0,18187.0,good,0.66290283203125,0.0595855712890625,0.2775115966796875
2169,8960_9216_2816_3072,MSAVI,65536,45819,3664.0,49483.0,16053.0,good,0.6991424560546875,0.055908203125,0.2449493408203125
2170,8960_9216_3072_3328,MSAVI,65536,51567,3738.0,55305.0,10231.0,good,0.7868499755859375,0.057037353515625,0.1561126708984375
2171,8960_9216_3328_3584,MSAVI,65536,53725,9724.0,63449.0,2087.0,good,0.8197784423828125,0.14837646484375,0.0318450927734375
2172,8960_9216_3584_3840,MSAVI,65536,15150,0.0,15150.0,50386.0,good,0.231170654296875,0.0,0.768829345703125
2173,8960_9216_3840_4096,MSAVI,65536,16313,0.0,16313.0,49223.0,good,0.2489166259765625,0.0,0.7510833740234375
2174,8960_9216_4096_4352,MSAVI,65536,14162,0.0,14162.0,51374.0,good,0.216094970703125,0.0,0.783905029296875
2175,8960_9216_4352_4608,MSAVI,65536,12281,0.0,12281.0,53255.0,good,0.1873931884765625,0.0,0.8126068115234375
2176,8960_9216_4608_4864,MSAVI,65536,21252,92.0,21344.0,44192.0,good,0.32427978515625,0.00140380859375,0.67431640625
2177,8960_9216_4864_5120,MSAVI,65536,48497,3473.0,51970.0,13566.0,good,0.7400054931640625,0.0529937744140625,0.207000732421875
2178,8960_9216_5120_5376,MSAVI,65536,45258,5027.0,50285.0,15251.0,good,0.690582275390625,0.0767059326171875,0.2327117919921875
2179,9216_9472_1280_1536,MSAVI,65536,48944,1175.0,50119.0,15417.0,good,0.746826171875,0.0179290771484375,0.2352447509765625
2180,9216_9472_1536_1792,MSAVI,65536,47285,2160.0,49445.0,16091.0,good,0.7215118408203125,0.032958984375,0.2455291748046875
2181,9216_9472_1792_2048,MSAVI,65536,46726,696.0,47422.0,18114.0,good,0.712982177734375,0.0106201171875,0.276397705078125
2182,9216_9472_2048_2304,MSAVI,65536,47038,4753.0,51791.0,13745.0,good,0.717742919921875,0.0725250244140625,0.2097320556640625
2183,9216_9472_2304_2560,MSAVI,65536,45082,3968.0,49050.0,16486.0,good,0.687896728515625,0.060546875,0.251556396484375
2184,9216_9472_2560_2816,MSAVI,65536,47728,2370.0,50098.0,15438.0,good,0.728271484375,0.036163330078125,0.235565185546875
2185,9216_9472_2816_3072,MSAVI,65536,45895,2419.0,48314.0,17222.0,good,0.7003021240234375,0.0369110107421875,0.262786865234375
2186,9216_9472_3072_3328,MSAVI,65536,51364,3654.0,55018.0,10518.0,good,0.78375244140625,0.055755615234375,0.160491943359375
2187,9216_9472_3328_3584,MSAVI,65536,52108,2880.0,54988.0,10548.0,good,0.79510498046875,0.0439453125,0.16094970703125
2188,9216_9472_3584_3840,MSAVI,65536,54247,5116.0,59363.0,6173.0,good,0.8277435302734375,0.07806396484375,0.0941925048828125
2189,9216_9472_3840_4096,MSAVI,65536,60109,3307.0,63416.0,2120.0,good,0.9171905517578125,0.0504608154296875,0.0323486328125
2190,9472_9728_1536_1792,MSAVI,65536,41645,2342.0,43987.0,21549.0,good,0.6354522705078125,0.035736083984375,0.3288116455078125
2191,9472_9728_1792_2048,MSAVI,65536,44312,1943.0,46255.0,19281.0,good,0.6761474609375,0.0296478271484375,0.2942047119140625
2192,9472_9728_2048_2304,MSAVI,65536,40999,4008.0,45007.0,20529.0,good,0.6255950927734375,0.0611572265625,0.3132476806640625
2193,256_512_768_1024,MSAVI,65536,41974,11297.0,53271.0,12265.0,bad,0.640472412109375,0.1723785400390625,0.1871490478515625
2194,256_512_1024_1280,MSAVI,65536,40189,10120.0,50309.0,15227.0,bad,0.6132354736328125,0.1544189453125,0.2323455810546875
2195,256_512_1280_1536,MSAVI,65536,36366,11122.0,47488.0,18048.0,bad,0.554901123046875,0.169708251953125,0.275390625
2196,256_512_1536_1792,MSAVI,65536,36698,11103.0,47801.0,17735.0,bad,0.559967041015625,0.1694183349609375,0.2706146240234375
2197,256_512_1792_2048,MSAVI,65536,44726,11148.0,55874.0,9662.0,bad,0.682464599609375,0.17010498046875,0.147430419921875
2198,256_512_2048_2304,MSAVI,65536,37527,13333.0,50860.0,14676.0,bad,0.5726165771484375,0.2034454345703125,0.22393798828125
2199,256_512_2304_2560,MSAVI,65536,34129,10361.0,44490.0,21046.0,bad,0.5207672119140625,0.1580963134765625,0.321136474609375
2200,256_512_2560_2816,MSAVI,65536,37067,11695.0,48762.0,16774.0,bad,0.5655975341796875,0.1784515380859375,0.255950927734375
2201,256_512_2816_3072,MSAVI,65536,43669,8332.0,52001.0,13535.0,bad,0.6663360595703125,0.12713623046875,0.2065277099609375
2202,256_512_3072_3328,MSAVI,65536,39457,8996.0,48453.0,17083.0,bad,0.6020660400390625,0.13726806640625,0.2606658935546875
2203,256_512_3328_3584,MSAVI,65536,33680,10458.0,44138.0,21398.0,bad,0.513916015625,0.159576416015625,0.326507568359375
2204,256_512_3584_3840,MSAVI,65536,38147,9967.0,48114.0,17422.0,bad,0.5820770263671875,0.1520843505859375,0.265838623046875
2205,256_512_3840_4096,MSAVI,65536,35057,16203.0,51260.0,14276.0,bad,0.5349273681640625,0.2472381591796875,0.21783447265625
2206,256_512_4096_4352,MSAVI,65536,36752,8125.0,44877.0,20659.0,bad,0.560791015625,0.1239776611328125,0.3152313232421875
2207,256_512_4352_4608,MSAVI,65536,36146,11283.0,47429.0,18107.0,bad,0.551544189453125,0.1721649169921875,0.2762908935546875
2208,256_512_4608_4864,MSAVI,65536,32129,11348.0,43477.0,22059.0,bad,0.4902496337890625,0.17315673828125,0.3365936279296875
2209,256_512_4864_5120,MSAVI,65536,35378,6979.0,42357.0,23179.0,bad,0.539825439453125,0.1064910888671875,0.3536834716796875
2210,256_512_5120_5376,MSAVI,65536,42861,6016.0,48877.0,16659.0,bad,0.6540069580078125,0.091796875,0.2541961669921875
2211,256_512_5376_5632,MSAVI,65536,43110,9291.0,52401.0,13135.0,bad,0.657806396484375,0.1417694091796875,0.2004241943359375
2212,256_512_5632_5888,MSAVI,65536,32812,13112.0,45924.0,19612.0,bad,0.50067138671875,0.2000732421875,0.29925537109375
2213,256_512_5888_6144,MSAVI,65536,26841,756.0,27597.0,37939.0,bad,0.4095611572265625,0.01153564453125,0.5789031982421875
2214,256_512_6144_6400,MSAVI,65536,38573,13760.0,52333.0,13203.0,bad,0.5885772705078125,0.2099609375,0.2014617919921875
2215,256_512_6400_6656,MSAVI,65536,35344,14340.0,49684.0,15852.0,bad,0.539306640625,0.21881103515625,0.24188232421875
2216,256_512_6656_6912,MSAVI,65536,32801,14413.0,47214.0,18322.0,bad,0.5005035400390625,0.2199249267578125,0.279571533203125
2217,256_512_6912_7168,MSAVI,65536,36611,7118.0,43729.0,21807.0,bad,0.5586395263671875,0.108612060546875,0.3327484130859375
2218,256_512_7168_7424,MSAVI,65536,45676,4071.0,49747.0,15789.0,bad,0.69696044921875,0.0621185302734375,0.2409210205078125
2219,256_512_7424_7680,MSAVI,65536,42497,5510.0,48007.0,17529.0,bad,0.6484527587890625,0.084075927734375,0.2674713134765625
2220,256_512_7680_7936,MSAVI,65536,41842,8814.0,50656.0,14880.0,bad,0.638458251953125,0.134490966796875,0.22705078125
2221,256_512_7936_8192,MSAVI,65536,40339,11678.0,52017.0,13519.0,bad,0.6155242919921875,0.178192138671875,0.2062835693359375
2222,256_512_8192_8448,MSAVI,65536,32457,12968.0,45425.0,20111.0,bad,0.4952545166015625,0.1978759765625,0.3068695068359375
2223,256_512_8448_8704,MSAVI,65536,31993,10014.0,42007.0,23529.0,bad,0.4881744384765625,0.152801513671875,0.3590240478515625
2224,256_512_8704_8960,MSAVI,65536,35214,9720.0,44934.0,20602.0,bad,0.537322998046875,0.1483154296875,0.314361572265625
2225,512_768_256_512,MSAVI,65536,36092,8988.0,45080.0,20456.0,bad,0.55072021484375,0.13714599609375,0.3121337890625
2226,512_768_512_768,MSAVI,65536,35927,10262.0,46189.0,19347.0,bad,0.5482025146484375,0.156585693359375,0.2952117919921875
2227,512_768_768_1024,MSAVI,65536,37059,12420.0,49479.0,16057.0,bad,0.5654754638671875,0.18951416015625,0.2450103759765625
2228,512_768_1024_1280,MSAVI,65536,45217,6947.0,52164.0,13372.0,bad,0.6899566650390625,0.1060028076171875,0.20404052734375
2229,512_768_1280_1536,MSAVI,65536,36967,10375.0,47342.0,18194.0,bad,0.5640716552734375,0.1583099365234375,0.277618408203125
2230,512_768_1536_1792,MSAVI,65536,33889,12238.0,46127.0,19409.0,bad,0.5171051025390625,0.186737060546875,0.2961578369140625
2231,512_768_1792_2048,MSAVI,65536,35846,12498.0,48344.0,17192.0,bad,0.546966552734375,0.190704345703125,0.2623291015625
2232,512_768_2048_2304,MSAVI,65536,36485,15575.0,52060.0,13476.0,bad,0.5567169189453125,0.2376556396484375,0.20562744140625
2233,512_768_2304_2560,MSAVI,65536,35790,12435.0,48225.0,17311.0,bad,0.546112060546875,0.1897430419921875,0.2641448974609375
2234,512_768_2560_2816,MSAVI,65536,40081,12671.0,52752.0,12784.0,bad,0.6115875244140625,0.1933441162109375,0.195068359375
2235,512_768_2816_3072,MSAVI,65536,50062,7921.0,57983.0,7553.0,bad,0.763885498046875,0.1208648681640625,0.1152496337890625
2236,512_768_3072_3328,MSAVI,65536,42341,10911.0,53252.0,12284.0,bad,0.6460723876953125,0.1664886474609375,0.18743896484375
2237,512_768_3328_3584,MSAVI,65536,37046,10046.0,47092.0,18444.0,bad,0.565277099609375,0.153289794921875,0.28143310546875
2238,512_768_3584_3840,MSAVI,65536,31738,13024.0,44762.0,20774.0,bad,0.484283447265625,0.19873046875,0.316986083984375
2239,512_768_3840_4096,MSAVI,65536,31337,10779.0,42116.0,23420.0,bad,0.4781646728515625,0.1644744873046875,0.35736083984375
2240,512_768_4096_4352,MSAVI,65536,34270,11548.0,45818.0,19718.0,bad,0.522918701171875,0.17620849609375,0.300872802734375
2241,512_768_4352_4608,MSAVI,65536,34011,14846.0,48857.0,16679.0,bad,0.5189666748046875,0.226531982421875,0.2545013427734375
2242,512_768_4608_4864,MSAVI,65536,33881,12187.0,46068.0,19468.0,bad,0.5169830322265625,0.1859588623046875,0.29705810546875
2243,512_768_4864_5120,MSAVI,65536,33322,10891.0,44213.0,21323.0,bad,0.508453369140625,0.1661834716796875,0.3253631591796875
2244,512_768_5120_5376,MSAVI,65536,33364,11984.0,45348.0,20188.0,bad,0.50909423828125,0.182861328125,0.30804443359375
2245,512_768_5376_5632,MSAVI,65536,34164,11706.0,45870.0,19666.0,bad,0.52130126953125,0.178619384765625,0.300079345703125
2246,512_768_5632_5888,MSAVI,65536,31420,8736.0,40156.0,25380.0,bad,0.47943115234375,0.13330078125,0.38726806640625
2247,512_768_5888_6144,MSAVI,65536,35568,15806.0,51374.0,14162.0,bad,0.542724609375,0.241180419921875,0.216094970703125
2248,512_768_6144_6400,MSAVI,65536,38211,11244.0,49455.0,16081.0,bad,0.5830535888671875,0.17156982421875,0.2453765869140625
2249,512_768_6400_6656,MSAVI,65536,37366,11075.0,48441.0,17095.0,bad,0.570159912109375,0.1689910888671875,0.2608489990234375
2250,512_768_6656_6912,MSAVI,65536,39850,13264.0,53114.0,12422.0,bad,0.608062744140625,0.202392578125,0.189544677734375
2251,512_768_6912_7168,MSAVI,65536,37396,9824.0,47220.0,18316.0,bad,0.57061767578125,0.14990234375,0.27947998046875
2252,512_768_7168_7424,MSAVI,65536,45373,3041.0,48414.0,17122.0,bad,0.6923370361328125,0.0464019775390625,0.261260986328125
2253,512_768_7424_7680,MSAVI,65536,40580,8596.0,49176.0,16360.0,bad,0.61920166015625,0.13116455078125,0.2496337890625
2254,512_768_7680_7936,MSAVI,65536,41850,18548.0,60398.0,5138.0,bad,0.638580322265625,0.28302001953125,0.078399658203125
2255,512_768_7936_8192,MSAVI,65536,36512,12591.0,49103.0,16433.0,bad,0.55712890625,0.1921234130859375,0.2507476806640625
2256,512_768_8192_8448,MSAVI,65536,33233,12145.0,45378.0,20158.0,bad,0.5070953369140625,0.1853179931640625,0.307586669921875
2257,512_768_8448_8704,MSAVI,65536,36249,5522.0,41771.0,23765.0,bad,0.5531158447265625,0.084259033203125,0.3626251220703125
2258,512_768_8704_8960,MSAVI,65536,33323,8683.0,42006.0,23530.0,bad,0.5084686279296875,0.1324920654296875,0.359039306640625
2259,512_768_8960_9216,MSAVI,65536,35315,8921.0,44236.0,21300.0,bad,0.5388641357421875,0.1361236572265625,0.32501220703125
2260,512_768_9216_9472,MSAVI,65317,34609,7820.0,42429.0,22888.0,bad,0.5298620573510725,0.11972380850314619,0.3504141341457813
2261,768_1024_256_512,MSAVI,65536,37656,12372.0,50028.0,15508.0,bad,0.5745849609375,0.18878173828125,0.23663330078125
2262,768_1024_512_768,MSAVI,65536,33196,12788.0,45984.0,19552.0,bad,0.50653076171875,0.19512939453125,0.29833984375
