patch_number,VegetationIndex,Patch_Area,VI_Area,Pure_GaborArea,AreaSum,Unknown_Area,class,Normalized_VI_Area,Normalized_Pure_GaborArea,Normalized_Unknown_Area
6400_6656_6656_6912,MSAVI,65535,43278,4303.0,47581.0,17954.0,medium,0.6603799496452277,0.0656595712214847,0.2739604791332876
6400_6656_6912_7168,MSAVI,65535,49140,3869.0,53009.0,12526.0,medium,0.7498283360036622,0.059037155718318454,0.19113450827801937
6400_6656_7168_7424,MSAVI,65535,46664,3700.0,50364.0,15171.0,medium,0.7120469977874418,0.05645838101777676,0.23149462119478142
6400_6656_7424_7680,MSAVI,65535,48832,4334.0,53166.0,12369.0,medium,0.7451285572594797,0.06613260090028229,0.18873884184023804
6400_6656_7680_7936,MSAVI,65535,42648,477.0,43125.0,22410.0,medium,0.650766765850309,0.007278553444724193,0.3419546807049668
6400_6656_7936_8192,MSAVI,65535,44237,1155.0,45392.0,20143.0,medium,0.6750133516441597,0.017624170290684367,0.30736247806515604
6400_6656_8192_8448,MSAVI,65535,44561,2129.0,46690.0,18845.0,medium,0.6799572747386893,0.032486457618066684,0.28755626764324405
6400_6656_8448_8704,MSAVI,65535,45612,2904.0,48516.0,17019.0,medium,0.6959945067521172,0.04431219958800641,0.2596932936598764
6400_6656_8704_8960,MSAVI,65535,46818,8640.0,55458.0,10077.0,medium,0.7143968871595331,0.1318379491874571,0.15376516365300985
6400_6656_8960_9216,MSAVI,65535,46206,7011.0,53217.0,12318.0,medium,0.7050583657587549,0.10698100251773861,0.18796063172350652
6400_6656_9216_9472,MSAVI,65535,43164,6840.0,50004.0,15531.0,medium,0.6586404211490043,0.10437170977340353,0.23698786907759212
6400_6656_9472_9728,MSAVI,65535,47371,3335.0,50706.0,14829.0,medium,0.7228351262684062,0.050888838025482566,0.22627603570611124
6400_6656_9728_9984,MSAVI,65535,45749,2323.0,48072.0,17463.0,medium,0.6980849927519646,0.03544670786602579,0.2664682993820096
6400_6656_9984_10240,MSAVI,65535,47919,2502.0,50421.0,15114.0,medium,0.7311970702677958,0.03817807278553445,0.23062485694666973
6400_6656_10240_10496,MSAVI,65535,45202,5182.0,50384.0,15151.0,medium,0.6897383077744716,0.07907225146868085,0.2311894407568475
6400_6656_10496_10752,MSAVI,65535,46801,6201.0,53002.0,12533.0,medium,0.7141374837872893,0.09462119478141451,0.19124132143129624
6400_6656_10752_11008,MSAVI,65535,41524,5741.0,47265.0,18270.0,medium,0.6336156252384222,0.08760204470893415,0.27878233005264363
6400_6656_11008_11264,MSAVI,65535,43826,4345.0,48171.0,17364.0,medium,0.6687418936446173,0.06630045014114595,0.26495765621423667
6400_6656_11264_11520,MSAVI,65535,45259,4037.0,49296.0,16239.0,medium,0.6906080720225833,0.06160067139696346,0.2477912565804532
6400_6656_11520_11776,MSAVI,65535,45691,4970.0,50661.0,14874.0,medium,0.6971999694819562,0.07583733882658121,0.22696269169146258
6400_6656_11776_12032,MSAVI,65535,46149,468.0,46617.0,18918.0,medium,0.7041886015106432,0.007141222247653925,0.2886701762417029
6400_6656_12032_12288,MSAVI,65535,44614,191.0,44805.0,20730.0,medium,0.6807660028992142,0.0029144731822690166,0.3163195239185168
6400_6656_12288_12544,MSAVI,65535,45337,433.0,45770.0,19765.0,medium,0.6917982757305257,0.006607156481269551,0.30159456778820476
6400_6656_12544_12800,MSAVI,65535,47539,827.0,48366.0,17169.0,medium,0.7253986419470512,0.012619211108567941,0.2619821469443809
6400_6656_12800_13056,MSAVI,65535,49690,4793.0,54483.0,11052.0,medium,0.7582207980468452,0.07313649195086595,0.16864271000228886
6400_6656_13056_13312,MSAVI,65535,40347,1454.0,41801.0,23734.0,medium,0.6156557564660106,0.022186617837796598,0.36215762569619286
6400_6656_13312_13568,MSAVI,65535,40997,3225.0,44222.0,21313.0,medium,0.6255741206988632,0.04921034561684596,0.32521553368429085
6400_6656_13568_13824,MSAVI,65535,40784,5645.0,46429.0,19106.0,medium,0.6223239490348669,0.0861371786068513,0.29153887235828185
6400_6656_13824_14080,MSAVI,65535,42526,8250.0,50776.0,14759.0,medium,0.6489051651789121,0.12588693064774548,0.2252079041733425
6400_6656_14080_14336,MSAVI,65535,49332,6800.0,56132.0,9403.0,medium,0.7527580682078279,0.10376134889753567,0.14348058289463644
6400_6656_14336_14592,MSAVI,65535,56117,1610.0,57727.0,7808.0,medium,0.856290531776913,0.02456702525368124,0.11914244296940567
6400_6656_14592_14848,MSAVI,65535,52189,1349.0,53538.0,11997.0,medium,0.7963530937666895,0.020584420538643473,0.18306248569466696
6656_6912_512_768,MSAVI,65535,38831,7578.0,46409.0,19126.0,medium,0.5925230792706188,0.11563286793316549,0.2918440527962158
6656_6912_768_1024,MSAVI,65535,41058,5029.0,46087.0,19448.0,medium,0.6265049210345617,0.07673762111848631,0.296757457846952
6656_6912_1024_1280,MSAVI,65535,41788,3114.0,44902.0,20633.0,medium,0.63764400701915,0.047516594186312655,0.31483939879453726
6656_6912_1280_1536,MSAVI,65535,45960,384.0,46344.0,19191.0,medium,0.7013046463721675,0.005859464408331426,0.29283588921950104
6656_6912_1536_1792,MSAVI,65535,48078,1350.0,49428.0,16107.0,medium,0.7336232547493705,0.02059967956054017,0.24577706569008925
6656_6912_1792_2048,MSAVI,65535,40111,1835.0,41946.0,23589.0,medium,0.6120546272983902,0.028000305180437935,0.3599450675211719
6656_6912_2048_2304,MSAVI,65535,47361,998.0,48359.0,17176.0,medium,0.7226825360494392,0.015228503852903029,0.26208896009765775
6656_6912_2304_2560,MSAVI,65535,42257,1712.0,43969.0,21566.0,medium,0.6448004882887007,0.026123445487144275,0.32907606622415503
6656_6912_2560_2816,MSAVI,65535,50702,1575.0,52277.0,13258.0,medium,0.773662928206302,0.024032959487296866,0.20230411230640116
6656_6912_2816_3072,MSAVI,65535,47692,2073.0,49765.0,15770.0,medium,0.7277332722972457,0.03163195239185168,0.24063477531090258
6656_6912_3072_3328,MSAVI,65535,45914,3461.0,49375.0,16160.0,medium,0.7006027313649195,0.052811474784466315,0.2465857938506142
6656_6912_3328_3584,MSAVI,65535,46454,1549.0,48003.0,17532.0,medium,0.7088426031891356,0.023636224917982757,0.26752117189288166
6656_6912_3584_3840,MSAVI,65535,46523,3796.0,50319.0,15216.0,medium,0.7098954757000077,0.05792324711985962,0.23218127718013276
6656_6912_3840_4096,MSAVI,65535,48445,5227.0,53672.0,11863.0,medium,0.7392233157854582,0.07975890745403219,0.18101777676050965
6656_6912_4096_4352,MSAVI,65535,48092,6258.0,54350.0,11185.0,medium,0.7338368810559243,0.0954909590295262,0.17067215991454948
6656_6912_4352_4608,MSAVI,65535,46764,1291.0,48055.0,17480.0,medium,0.7135728999771115,0.01969939726863508,0.26672770275425345
6656_6912_4608_4864,MSAVI,65535,45388,3575.0,48963.0,16572.0,medium,0.6925764858472572,0.05455100328068971,0.2528725108720531
6656_6912_4864_5120,MSAVI,65535,46644,1636.0,48280.0,17255.0,medium,0.7117418173495079,0.024963759822995348,0.26329442282749677
6656_6912_5120_5376,MSAVI,65535,44415,7656.0,52071.0,13464.0,medium,0.6777294575417716,0.1168230716411078,0.20544747081712061
6656_6912_5376_5632,MSAVI,65535,45403,2170.0,47573.0,17962.0,medium,0.6928053711757076,0.033112077515831236,0.27408255130846115
6656_6912_5632_5888,MSAVI,65535,45087,4531.0,49618.0,15917.0,medium,0.6879835202563516,0.06913862821393149,0.24287785152971694
6656_6912_5888_6144,MSAVI,65535,46415,4476.0,50891.0,14644.0,medium,0.7082475013351645,0.06829938200961318,0.2234531166552224
6656_6912_6144_6400,MSAVI,65535,50633,6358.0,56991.0,8544.0,medium,0.77261005569543,0.09701686121919585,0.13037308308537424
6656_6912_6400_6656,MSAVI,65535,35177,12992.0,48169.0,17366.0,medium,0.53676661326009,0.1982452124818799,0.26498817425803006
6656_6912_6656_6912,MSAVI,65535,49015,5175.0,54190.0,11345.0,medium,0.7479209582665751,0.07896543831540398,0.1731136034180209
6656_6912_6912_7168,MSAVI,65535,46103,2714.0,48817.0,16718.0,medium,0.7034866865033952,0.04141298542763409,0.25510032806897076
6656_6912_7168_7424,MSAVI,65535,47023,6616.0,53639.0,11896.0,medium,0.7175249866483558,0.10095368886854353,0.18152132448310063
6656_6912_7424_7680,MSAVI,65535,46462,2646.0,49108.0,16427.0,medium,0.7089646753643092,0.040375371938658734,0.2506599526970321
6656_6912_7680_7936,MSAVI,65535,46278,2251.0,48529.0,17006.0,medium,0.706157015335317,0.03434805828946365,0.25949492637521937
6656_6912_7936_8192,MSAVI,65535,46005,840.0,46845.0,18690.0,medium,0.7019913023575188,0.012817578393224994,0.2851911192492561
6656_6912_8192_8448,MSAVI,65535,49407,1709.0,51116.0,14419.0,medium,0.7539024948500801,0.026077668421454186,0.2200198367284657
6656_6912_8448_8704,MSAVI,65535,46781,4088.0,50869.0,14666.0,medium,0.7138323033493553,0.06237888151369497,0.22378881513694973
6656_6912_8704_8960,MSAVI,65535,49317,4539.0,53856.0,11679.0,medium,0.7525291828793774,0.06926070038910506,0.17821011673151751
6656_6912_8960_9216,MSAVI,65535,46387,6531.0,52918.0,12617.0,medium,0.707820248722057,0.09965667200732434,0.19252307927061876
6656_6912_9216_9472,MSAVI,65535,48663,2940.0,51603.0,13932.0,medium,0.742549782558938,0.04486152437628748,0.21258869306477454
6656_6912_9472_9728,MSAVI,65535,48276,1079.0,49355.0,16180.0,medium,0.7366445410849165,0.01646448462653544,0.24689097428854812
6656_6912_9728_9984,MSAVI,65535,50207,299.0,50506.0,15029.0,medium,0.7661097123674373,0.00456244754711223,0.2293278400854505
6656_6912_9984_10240,MSAVI,65535,51656,1701.0,53357.0,12178.0,medium,0.7882200350957503,0.025955596246280615,0.18582436865796903
6656_6912_10240_10496,MSAVI,65535,57597,4060.0,61657.0,3878.0,medium,0.8788738841840238,0.061951628900587474,0.05917448691538872
6656_6912_10496_10752,MSAVI,65535,41932,1736.0,43668.0,21867.0,medium,0.6398413061722743,0.026489662012664988,0.33366903181506063
6656_6912_10752_11008,MSAVI,65535,42459,2255.0,44714.0,20821.0,medium,0.6478828107118334,0.034409094377050434,0.3177080949111162
6656_6912_11008_11264,MSAVI,65535,43370,2409.0,45779.0,19756.0,medium,0.6617837796597238,0.03675898374914168,0.3014572365911345
6656_6912_11264_11520,MSAVI,65535,45326,10196.0,55522.0,10013.0,medium,0.691630426489662,0.15558098725871672,0.15278858625162128
6656_6912_11520_11776,MSAVI,65535,47305,6997.0,54302.0,11233.0,medium,0.7218280308232242,0.10676737621118486,0.1714045929655909
6656_6912_11776_12032,MSAVI,65535,42677,5286.0,47963.0,17572.0,medium,0.6512092774853132,0.08065918974593729,0.2681315327687495
6656_6912_12032_12288,MSAVI,65535,44926,293.0,45219.0,20316.0,medium,0.6855268177309835,0.004470893415732051,0.3100022888532845
6656_6912_12288_12544,MSAVI,65535,45681,1219.0,46900.0,18635.0,medium,0.6970473792629892,0.018600747692072938,0.2843518730449378
6656_6912_12544_12800,MSAVI,65535,48267,1600.0,49867.0,15668.0,medium,0.7365072098878462,0.024414435034714275,0.23907835507743955
6656_6912_12800_13056,MSAVI,65535,48609,2209.0,50818.0,14717.0,medium,0.7417257953765164,0.033707179369802394,0.22456702525368125
6656_6912_13056_13312,MSAVI,65535,47029,2810.0,49839.0,15696.0,medium,0.717616540779736,0.042877851529716945,0.23950560769054705
6656_6912_13312_13568,MSAVI,65535,46415,4042.0,50457.0,15078.0,medium,0.7082475013351645,0.06167696650644694,0.23007553215838863
6656_6912_13568_13824,MSAVI,65535,43698,3940.0,47638.0,17897.0,medium,0.6667887388418402,0.0601205462729839,0.27309071488517583
6656_6912_13824_14080,MSAVI,65535,46224,2454.0,48678.0,16857.0,medium,0.7053330281528954,0.03744563973449302,0.25722133211261156
6656_6912_14080_14336,MSAVI,65535,50185,3125.0,53310.0,12225.0,medium,0.76577401388571,0.047684443427176315,0.18654154268711376
6656_6912_14336_14592,MSAVI,65535,53984,3340.0,57324.0,8211.0,medium,0.8237430380712596,0.05096513313496605,0.12529182879377432
6656_6912_14592_14848,MSAVI,65535,51134,2535.0,53669.0,11866.0,medium,0.7802548256656748,0.03868162050812543,0.18106355382619974
6912_7168_256_512,MSAVI,65535,43781,663.0,44444.0,21091.0,medium,0.668055237659266,0.010116731517509728,0.32182803082322425
6912_7168_512_768,MSAVI,65535,41457,5465.0,46922.0,18613.0,medium,0.6325932707713435,0.08339055466544594,0.2840161745632105
6912_7168_768_1024,MSAVI,65535,42614,7295.0,49909.0,15626.0,medium,0.6502479591058213,0.11131456473640039,0.2384374761577783
6912_7168_1024_1280,MSAVI,65535,45152,4320.0,49472.0,16063.0,medium,0.6889753566796368,0.06591897459372854,0.2451056687266346
6912_7168_1280_1536,MSAVI,65535,47627,2004.0,49631.0,15904.0,medium,0.7267414358739605,0.030579079880979628,0.2426794842450599
6912_7168_1536_1792,MSAVI,65535,50771,412.0,51183.0,14352.0,medium,0.774715800717174,0.006286717021438926,0.21899748226138704
6912_7168_1792_2048,MSAVI,65535,51544,503.0,52047.0,13488.0,medium,0.7865110246433203,0.0076752880140383,0.20581368734264133
6912_7168_2048_2304,MSAVI,65535,45183,546.0,45729.0,19806.0,medium,0.6894483863584344,0.008331425955596246,0.3022201876859693
6912_7168_2304_2560,MSAVI,65535,48191,1396.0,49587.0,15948.0,medium,0.7353475242236973,0.021301594567788205,0.24335088120851453
6912_7168_2560_2816,MSAVI,65535,50482,324.0,50806.0,14729.0,medium,0.7703059433890288,0.00494392309452964,0.2247501335164416
6912_7168_2816_3072,MSAVI,65535,47859,559.0,48418.0,17117.0,medium,0.730281528953994,0.008529793240253299,0.26118867780575267
6912_7168_3072_3328,MSAVI,65535,45656,2080.0,47736.0,17799.0,medium,0.6966659037155718,0.031738765545128556,0.2715953307392996
6912_7168_3328_3584,MSAVI,65535,46329,667.0,46996.0,18539.0,medium,0.7069352254520486,0.010177767605096514,0.28288700694285496
6912_7168_3584_3840,MSAVI,65535,46387,513.0,46900.0,18635.0,medium,0.707820248722057,0.007827878233005264,0.2843518730449378
6912_7168_3840_4096,MSAVI,65535,46496,2290.0,48786.0,16749.0,medium,0.7094834821087969,0.03494316014343481,0.25557335774776835
6912_7168_4096_4352,MSAVI,65535,48838,2182.0,51020.0,14515.0,medium,0.7452201113908599,0.03329518577859159,0.22148470283054855
6912_7168_4352_4608,MSAVI,65535,48460,372.0,48832.0,16703.0,medium,0.7394522011139086,0.005676356145571069,0.2548714427405203
6912_7168_4608_4864,MSAVI,65535,46890,3981.0,50871.0,14664.0,medium,0.7154955367360952,0.060746166170748454,0.22375829709315634
6912_7168_4864_5120,MSAVI,65535,43707,3910.0,47617.0,17918.0,medium,0.6669260700389105,0.05966277561608301,0.27341115434500646
6912_7168_5120_5376,MSAVI,65535,44685,4027.0,48712.0,16823.0,medium,0.6818493934538796,0.06144808117799649,0.2567025253681239
6912_7168_5376_5632,MSAVI,65535,46660,549.0,47209.0,18326.0,medium,0.7119859616998551,0.008377203021286335,0.27963683527885863
6912_7168_5632_5888,MSAVI,65535,43301,656.0,43957.0,21578.0,medium,0.6607309071488517,0.010009918364232854,0.3292591744869154
6912_7168_5888_6144,MSAVI,65535,46066,5618.0,51684.0,13851.0,medium,0.7029221026932173,0.0857251850156405,0.21135271229114214
6912_7168_6144_6400,MSAVI,65535,44549,3920.0,48469.0,17066.0,medium,0.6797741664759289,0.059815365835049976,0.26041046768902115
6912_7168_6400_6656,MSAVI,65535,37928,12734.0,50662.0,14873.0,medium,0.5787441824979019,0.19430838483253224,0.22694743266956588
6912_7168_6656_6912,MSAVI,65535,45480,3891.0,49371.0,16164.0,medium,0.6939803158617532,0.059372854200045774,0.24664682993820097
6912_7168_6912_7168,MSAVI,65535,45012,1136.0,46148.0,19387.0,medium,0.6868390936140993,0.017334248874647136,0.29582665751125353
6912_7168_7168_7424,MSAVI,65535,46857,1568.0,48425.0,17110.0,medium,0.7149919890135042,0.02392614633401999,0.2610818646524758
6912_7168_7424_7680,MSAVI,65535,46759,2704.0,49463.0,16072.0,medium,0.713496604867628,0.041260395208667124,0.24524299992370488
6912_7168_7680_7936,MSAVI,65535,49055,1309.0,50364.0,15171.0,medium,0.748531319142443,0.019974059662775615,0.23149462119478142
6912_7168_7936_8192,MSAVI,65535,46334,1143.0,47477.0,18058.0,medium,0.707011520561532,0.01744106202792401,0.275547417410544
6912_7168_8192_8448,MSAVI,65535,47420,272.0,47692.0,17843.0,medium,0.7235828183413443,0.004150453955901427,0.27226672770275423
6912_7168_8448_8704,MSAVI,65535,44466,2779.0,47245.0,18290.0,medium,0.6785076676585031,0.04240482185091936,0.27908751049057756
6912_7168_8704_8960,MSAVI,65535,44214,260.0,44474.0,21061.0,medium,0.6746623941405356,0.0039673456931410694,0.32137026016632336
6912_7168_8960_9216,MSAVI,65535,47064,3764.0,50828.0,14707.0,medium,0.7181506065461204,0.05743495841916533,0.22441443503471428
6912_7168_9216_9472,MSAVI,65535,45998,1477.0,47475.0,18060.0,medium,0.701884489204242,0.022537575341420615,0.2755779354543374
6912_7168_9472_9728,MSAVI,65535,46314,1205.0,47519.0,18016.0,medium,0.7067063401235981,0.01838712138551919,0.27490653849088276
6912_7168_9728_9984,MSAVI,65535,47038,2277.0,49315.0,16220.0,medium,0.7177538719768063,0.034744792858777754,0.24750133516441597
6912_7168_9984_10240,MSAVI,65535,48077,503.0,48580.0,16955.0,medium,0.7336079957274738,0.0076752880140383,0.25871671625848786
6912_7168_10240_10496,MSAVI,65535,46808,478.0,47286.0,18249.0,medium,0.7142442969405661,0.00729381246662089,0.278461890592813
6912_7168_10496_10752,MSAVI,65535,45561,942.0,46503.0,19032.0,medium,0.6952162966353856,0.014373998626688029,0.2904097047379263
6912_7168_10752_11008,MSAVI,65535,47661,2924.0,50585.0,14950.0,medium,0.7272602426184481,0.04461738002594034,0.2281223773556115
6912_7168_11008_11264,MSAVI,65535,47038,4786.0,51824.0,13711.0,medium,0.7177538719768063,0.07302967879758908,0.20921644922560464
6912_7168_11264_11520,MSAVI,65535,38970,19063.0,58033.0,7502.0,medium,0.5946440833142596,0.2908827344167239,0.11447318226901655
6912_7168_11520_11776,MSAVI,65535,48147,9600.0,57747.0,7788.0,medium,0.7346761272602427,0.14648661020828566,0.11883726253147173
6912_7168_11776_12032,MSAVI,65535,43933,259.0,44192.0,21343.0,medium,0.6703746089875638,0.003952086671244373,0.32567330434119174
6912_7168_12032_12288,MSAVI,65535,45395,853.0,46248.0,19287.0,medium,0.692683299000534,0.013015945677882048,0.2943007553215839
6912_7168_12288_12544,MSAVI,65535,45093,0.0,45093.0,20442.0,medium,0.6880750743877317,0.0,0.31192492561226826
6912_7168_12544_12800,MSAVI,65535,43987,674.0,44661.0,20874.0,medium,0.6711985961699855,0.010284580758373388,0.3185168230716411
6912_7168_12800_13056,MSAVI,65535,45977,2278.0,48255.0,17280.0,medium,0.7015640497444113,0.03476005188067445,0.2636758983749142
6912_7168_13056_13312,MSAVI,65535,45049,1677.0,46726.0,18809.0,medium,0.6874036774242771,0.0255893797207599,0.287006942854963
6912_7168_13312_13568,MSAVI,65535,43984,8742.0,52726.0,12809.0,medium,0.6711528191042954,0.13339436942092012,0.19545281147478447
6912_7168_13568_13824,MSAVI,65535,43068,5696.0,48764.0,16771.0,medium,0.6571755550469215,0.08691538872358281,0.25590905622949567
6912_7168_13824_14080,MSAVI,65535,46275,5720.0,51995.0,13540.0,medium,0.706111238269627,0.08728160524910353,0.20660715648126954
6912_7168_14080_14336,MSAVI,65535,49469,1999.0,51468.0,14067.0,medium,0.7548485542076753,0.030502784771496146,0.21464866102082855
6912_7168_14336_14592,MSAVI,65535,52153,2508.0,54661.0,10874.0,medium,0.7958037689784084,0.03826962691691463,0.16592660410467688
6912_7168_14592_14848,MSAVI,65535,50896,2589.0,53485.0,12050.0,medium,0.7766231784542611,0.039505607690547034,0.1838712138551919
7168_7424_256_512,MSAVI,65535,44625,3260.0,47885.0,17650.0,medium,0.6809338521400778,0.04974441138323033,0.26932173647669183
7168_7424_512_768,MSAVI,65535,45921,2082.0,48003.0,17532.0,medium,0.7007095445181963,0.03176928358892195,0.26752117189288166
7168_7424_768_1024,MSAVI,65535,44114,3274.0,47388.0,18147.0,medium,0.673136491950866,0.04995803768978409,0.27690547035935
7168_7424_1024_1280,MSAVI,65535,47402,302.0,47704.0,17831.0,medium,0.7233081559472038,0.0046082246128023195,0.2720836194399939
7168_7424_1280_1536,MSAVI,65535,46574,220.0,46794.0,18741.0,medium,0.7106736858167392,0.003356984817273213,0.2859693293659876
7168_7424_1536_1792,MSAVI,65535,49385,0.0,49385.0,16150.0,medium,0.7535667963683528,0.0,0.24643320363164722
7168_7424_1792_2048,MSAVI,65535,53372,0.0,53372.0,12163.0,medium,0.8144045166704814,0.0,0.18559548332951858
7168_7424_2048_2304,MSAVI,65535,50503,2253.0,52756.0,12779.0,medium,0.7706263828488594,0.03437857633325704,0.19499504081788357
7168_7424_2304_2560,MSAVI,65535,44476,7248.0,51724.0,13811.0,medium,0.6786602578774701,0.11059739070725566,0.21074235141527428
7168_7424_2560_2816,MSAVI,65535,52176,242.0,52418.0,13117.0,medium,0.7961547264820324,0.003692683299000534,0.20015259021896697
7168_7424_2816_3072,MSAVI,65535,49087,3800.0,52887.0,12648.0,medium,0.7490196078431373,0.057984283207446405,0.19299610894941635
7168_7424_3072_3328,MSAVI,65535,47323,3600.0,50923.0,14612.0,medium,0.7221026932173648,0.05493247882810712,0.22296482795452813
7168_7424_3328_3584,MSAVI,65535,46745,1638.0,48383.0,17152.0,medium,0.7132829785610743,0.02499427786678874,0.26172274357213704
7168_7424_3584_3840,MSAVI,65535,45806,1157.0,46963.0,18572.0,medium,0.6989547570000763,0.01765468833447776,0.28339055466544594
7168_7424_3840_4096,MSAVI,65535,45648,1073.0,46721.0,18814.0,medium,0.6965438315403982,0.01637293049515526,0.28708323796444646
7168_7424_4096_4352,MSAVI,65535,46086,609.0,46695.0,18840.0,medium,0.7032272831311513,0.00929274433508812,0.28747997253376056
7168_7424_4352_4608,MSAVI,65535,46538,958.0,47496.0,18039.0,medium,0.7101243610284581,0.014618142977035172,0.2752574959945068
7168_7424_4608_4864,MSAVI,65535,44281,3122.0,47403.0,18132.0,medium,0.6756847486076143,0.047638666361486226,0.27667658503089954
7168_7424_4864_5120,MSAVI,65535,45416,3422.0,48838.0,16697.0,medium,0.6930037384603647,0.05221637293049516,0.25477988860914014
7168_7424_5120_5376,MSAVI,65535,47302,2360.0,49662.0,15873.0,medium,0.7217822537575341,0.03601129167620355,0.2422064545662623
7168_7424_5376_5632,MSAVI,65535,46978,302.0,47280.0,18255.0,medium,0.7168383306630045,0.0046082246128023195,0.2785534447241932
7168_7424_5632_5888,MSAVI,65535,46580,4753.0,51333.0,14202.0,medium,0.7107652399481194,0.0725261310749981,0.2167086289768826
7168_7424_5888_6144,MSAVI,65535,45860,2583.0,48443.0,17092.0,medium,0.6997787441824979,0.039414053559166856,0.26080720225833526
7168_7424_6144_6400,MSAVI,65535,48175,5466.0,53641.0,11894.0,medium,0.7351033798733502,0.08340581368734264,0.18149080643930723
7168_7424_6400_6656,MSAVI,65535,48345,1044.0,49389.0,16146.0,medium,0.7376974135957886,0.015930418860151063,0.24637216754406044
7168_7424_6656_6912,MSAVI,65535,48187,5920.0,54107.0,11428.0,medium,0.7352864881361105,0.09033340962844282,0.1743801022354467
7168_7424_6912_7168,MSAVI,65535,43378,2920.0,46298.0,19237.0,medium,0.6619058518348974,0.04455634393835355,0.2935378042267491
7168_7424_7168_7424,MSAVI,65535,47624,4148.0,51772.0,13763.0,medium,0.7266956588082704,0.06329442282749675,0.21000991836423286
7168_7424_7424_7680,MSAVI,65535,46017,2804.0,48821.0,16714.0,medium,0.7021744106202792,0.04278629739833677,0.255039291981384
7168_7424_7680_7936,MSAVI,65535,47974,1724.0,49698.0,15837.0,medium,0.7320363164721141,0.02630655374990463,0.24165712977798123
7168_7424_7936_8192,MSAVI,65535,48902,300.0,49202.0,16333.0,medium,0.7461966887922484,0.004577706569008927,0.24922560463874266
7168_7424_8192_8448,MSAVI,65535,49790,229.0,50019.0,15516.0,medium,0.7597467002365148,0.0034943160143434807,0.23675898374914167
7168_7424_8448_8704,MSAVI,65535,49541,1526.0,51067.0,14468.0,medium,0.7559472037842374,0.02328526741435874,0.22076752880140382
7168_7424_8704_8960,MSAVI,65535,47576,462.0,48038.0,17497.0,medium,0.7259632257572289,0.007049668116273747,0.2669871061264973
7168_7424_8960_9216,MSAVI,65535,47942,5339.0,53281.0,12254.0,medium,0.7315480277714198,0.0814679179064622,0.18698405432211795
7168_7424_9216_9472,MSAVI,65535,47338,2429.0,49767.0,15768.0,medium,0.7223315785458152,0.03706416418707561,0.24060425726710918
7168_7424_9472_9728,MSAVI,65535,45950,384.0,46334.0,19201.0,medium,0.7011520561532005,0.005859464408331426,0.292988479438468
7168_7424_9728_9984,MSAVI,65535,48881,4897.0,53778.0,11757.0,medium,0.7458762493324178,0.07472343022812238,0.17940032043945983
7168_7424_9984_10240,MSAVI,65535,49528,258.0,49786.0,15749.0,medium,0.7557488364995804,0.003936827649347677,0.24031433585107195
7168_7424_10240_10496,MSAVI,65535,49661,255.0,49916.0,15619.0,medium,0.757778286411841,0.0038910505836575876,0.23833066300450143
7168_7424_10496_10752,MSAVI,65535,43781,603.0,44384.0,21151.0,medium,0.668055237659266,0.009201190203707943,0.32274357213702604
7168_7424_10752_11008,MSAVI,65535,50099,7230.0,57329.0,8206.0,medium,0.764461738002594,0.11032272831311513,0.12521553368429084
7168_7424_11008_11264,MSAVI,65535,49699,4598.0,54297.0,11238.0,medium,0.7583581292439154,0.07016098268101015,0.1714808880750744
7168_7424_11264_11520,MSAVI,65535,46149,3163.0,49312.0,16223.0,medium,0.7041886015106432,0.048264286259250784,0.24754711223010606
7168_7424_11520_11776,MSAVI,65535,43254,1033.0,44287.0,21248.0,medium,0.660013733119707,0.015762569619287403,0.3242236972610056
7168_7424_11776_12032,MSAVI,65535,43223,901.0,44124.0,21411.0,medium,0.6595407034409094,0.013748378728923476,0.3267109178301671
7168_7424_12032_12288,MSAVI,65535,44692,81.0,44773.0,20762.0,medium,0.6819562066071565,0.00123598077363241,0.3168078126192111
7168_7424_12288_12544,MSAVI,65535,47038,1091.0,48129.0,17406.0,medium,0.7177538719768063,0.016647592889295796,0.2655985351338979
7168_7424_12544_12800,MSAVI,65535,45125,435.0,45560.0,19975.0,medium,0.688563363088426,0.006637674525062943,0.30479896238651105
7168_7424_12800_13056,MSAVI,65535,47205,1778.0,48983.0,16552.0,medium,0.7203021286335546,0.02713054093232624,0.25256733043411916
7168_7424_13056_13312,MSAVI,65535,46003,1627.0,47630.0,17905.0,medium,0.7019607843137254,0.024826428625925077,0.2732127870603494
7168_7424_13312_13568,MSAVI,65535,45856,8886.0,54742.0,10793.0,medium,0.6997177080949111,0.1355916685740444,0.16469062333104448
7168_7424_13568_13824,MSAVI,65535,45233,5743.0,50976.0,14559.0,medium,0.6902113374532692,0.08763256275272754,0.2221560997940032
7168_7424_13824_14080,MSAVI,65535,46772,5102.0,51874.0,13661.0,medium,0.7136949721522851,0.07785152971694514,0.20845349813076983
7168_7424_14080_14336,MSAVI,65535,45587,2107.0,47694.0,17841.0,medium,0.6956130312046997,0.03215075913633936,0.27223620965896084
7168_7424_14336_14592,MSAVI,65535,49982,4397.0,54379.0,11156.0,medium,0.7626764324406805,0.06709391927977416,0.1702296482795453
7168_7424_14592_14848,MSAVI,65535,48415,2861.0,51276.0,14259.0,medium,0.7387655451285573,0.04365606164644846,0.21757839322499428
7424_7680_256_512,MSAVI,65535,49048,2415.0,51463.0,14072.0,medium,0.7484245059891661,0.03685053788052186,0.21472495613031203
